Generation;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo
0;0,95;0,95;0;#NAME?;#NAME?;1;0,05;0,05;0;#NAME?;#NAME?;1;0,67;0,67;0;#NAME?;#NAME?;1
11400;0,6803;0,335;0,687347;0,688649;0,0363933;0,019;0,574;0,445833;0,577152;0,574734;0,0289495;0,016;0,6485;0,277778;0,651867;0,65029;0,0309139;0,015
11500;0,6691;0,361905;0,675689;0,673048;0,040937;0,011;0,5687;0,388235;0,571821;0,579525;0,0283516;0,024;0,6549;0,39;0,657576;0,654441;0,0284613;0,014
11600;0,6673;0,433333;0,670863;0,672329;0,0458481;0,014;0,5809;0,505556;0,582281;0,579391;0,0286892;0,018;0,6572;0,3;0,661905;0,65458;0,0257808;0,008
11700;0,6553;0,320588;0,667081;0,666564;0,0357624;0,019;0,5815;0,4;0,583704;0,576873;0,0274568;0,015;0,6436;0,357143;0,647667;0,656999;0,0282122;0,023
11800;0,666;0,336364;0,669666;0,670559;0,0325377;0,02;0,5832;0,433333;0,58502;0,590336;0,0333165;0,019;0,6663;0,341667;0,670243;0,672811;0,0261985;0,011
11900;0,6622;0,4;0,665116;0,668994;0,0359502;0,021;0,5985;0,4;0,604008;0,604359;0,0325592;0,023;0,6616;0,368421;0,667278;0,669782;0,0221779;0,014
12000;0,6605;0,3375;0,665752;0,664701;0,0264119;0,015;0,5997;0,382353;0,603459;0,600957;0,0325608;0,019;0,6547;0,333333;0,660591;0,667031;0,0154142;0,017
12100;0,6738;0,311111;0,680448;0,677771;0,0346024;0,024;0,6115;0,327273;0,614661;0,614625;0,0250396;0,016;0,6599;0,345455;0,666973;0,66757;0,0184477;0,022
12200;0,6628;0,346154;0,666971;0,667142;0,0296127;0,012;0,6156;0,453333;0,618071;0,614581;0,029695;0,018;0,6589;0,28;0,66467;0,663925;0,0210104;0,01
12300;0,6716;0,292857;0,676978;0,682479;0,0230702;0,011;0,6187;0,42;0,621726;0,616593;0,028668;0,016;0,6641;0,325;0,669614;0,669489;0,0227611;0,012
12400;0,6866;0,271429;0,695506;0,686211;0,0246548;0,026;0,6093;0,335294;0,614039;0,615582;0,0318598;0,014;0,6743;0,2875;0,680589;0,679453;0,0244779;0,013
12500;0,6896;0,263636;0,694338;0,696572;0,0235994;0,017;0,6302;0,385714;0,635444;0,630036;0,0276398;0,029;0,6634;0,310714;0,67356;0,676076;0,0201089;0,021
12600;0,6848;0,3;0,691853;0,694609;0,0192439;0,018;0,6433;0,327273;0,646815;0,650107;0,0175618;0,014;0,6647;0,292308;0,669605;0,672464;0,0133526;0,007
12700;0,6867;0,276923;0,692097;0,686748;0,0239303;0,014;0,648;0,35625;0,652744;0,646333;0,0199856;0,023;0,6662;0,356;0,674154;0,67135;0,0136134;0,026
12800;0,6859;0,321739;0,694473;0,699557;0,0261794;0,017;0,6491;0,327273;0,656339;0,653458;0,029226;0,021;0,676;0,4;0,67907;0,676489;0,0150831;0,015
12900;0,6863;0,325;0,692175;0,690744;0,0255677;0,012;0,6326;0,333333;0,638086;0,643782;0,0230289;0,017;0,6746;0,308333;0,679049;0,674559;0,0143469;0,016
13000;0,6825;0,32;0,691795;0,696953;0,0301719;0,017;0,6372;0,32381;0,643922;0,646584;0,03122;0,019;0,6791;0,335294;0,685046;0,682832;0,021199;0,016
13100;0,6994;0,316667;0,706415;0,697709;0,0275348;0,011;0,6438;0,32;0,647071;0,651241;0,0379122;0,012;0,6809;0,315789;0,687971;0,684009;0,0212302;0,016
13200;0,6864;0,32;0,69198;0,695863;0,0329226;0,018;0,6564;0,316667;0,662627;0,657203;0,0339177;0,015;0,6646;0,260714;0,676235;0,679613;0,0171957;0,02
13300;0,6935;0,321429;0,698783;0,696155;0,0299517;0,011;0,6419;0,3;0,646053;0,644447;0,0408529;0,009;0,6689;0,294118;0,675381;0,679238;0,0185879;0,021
13400;0,6839;0,341176;0,689827;0,693125;0,0279988;0,021;0,6229;0,342857;0,626876;0,626718;0,0357021;0,013;0,6691;0,31;0,676429;0,679038;0,0165941;0,019
13500;0,6926;0,352381;0,699898;0,699548;0,031549;0,017;0,6092;0,4;0,613035;0,612937;0,0266636;0,024;0,6776;0,353846;0,681864;0,680548;0,0193732;0,012
13600;0,6947;0,32;0,702347;0,70283;0,0485504;0,018;0,6106;0,344444;0,615479;0,615355;0,0277718;0,021;0,6799;0,323077;0,6846;0,681224;0,0207144;0,017
13700;0,6731;0,327778;0,67943;0,684891;0,0206648;0,019;0,6277;0,407143;0,630832;0,629266;0,0353418;0,013;0,6755;0,305556;0,682281;0,684815;0,0278026;0,02
13800;0,6827;0,272222;0,690224;0,681225;0,019211;0,021;0,6185;0,342857;0,622414;0,622523;0,0342165;0,012;0,6779;0,371429;0,68006;0,67884;0,0355674;0,018
13900;0,6939;0,30625;0,700203;0,695788;0,0258288;0,02;0,6133;0,375;0,617175;0,610028;0,043035;0,015;0,6567;0,327273;0,660364;0,660556;0,0397945;0,003
14000;0,6882;0,275;0,696633;0,695996;0,0293744;0,018;0,6241;0,363158;0,629154;0,622805;0,0355777;0,012;0,6377;0,375;0,640891;0,649225;0,0449479;0,011
