Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
199591	0.4289	0.701911	0.185822	0.197443	0.0269739	0.479	0.5554	0.289111	0.882183	0.890918	0.0233479	0.554	0.551	0.343134	0.824306	0.818938	0.0106334	0.536
199592	0.4402	0.706889	0.19501	0.19687	0.0268254	0.507	0.5574	0.291336	0.887892	0.890496	0.0222366	0.566	0.5587	0.332836	0.819612	0.819002	0.0100762	0.535
199593	0.4408	0.685602	0.189047	0.197092	0.0263425	0.512	0.5573	0.300707	0.891935	0.890091	0.0212058	0.531	0.5531	0.317383	0.824301	0.81913	0.00993161	0.553
199594	0.4414	0.681055	0.189959	0.198242	0.0250338	0.502	0.5696	0.281356	0.895949	0.89079	0.0204874	0.519	0.5442	0.326582	0.813423	0.818759	0.0107787	0.557
199595	0.4344	0.676295	0.190562	0.199585	0.0245383	0.501	0.5742	0.278998	0.892723	0.888695	0.0204236	0.521	0.5476	0.33088	0.82009	0.818941	0.0103343	0.561
199596	0.4515	0.691417	0.210621	0.200014	0.0222377	0.545	0.5677	0.268714	0.892902	0.889849	0.0203925	0.556	0.5402	0.328164	0.811162	0.819077	0.0105386	0.561
199597	0.4554	0.667706	0.201099	0.200617	0.0213781	0.532	0.558	0.294604	0.887838	0.889475	0.0204659	0.552	0.5457	0.340998	0.807289	0.819083	0.010848	0.581
199598	0.4383	0.649248	0.198504	0.199734	0.0221121	0.539	0.5615	0.292754	0.892634	0.889427	0.0207573	0.566	0.5428	0.344578	0.817661	0.818945	0.0113226	0.572
199599	0.4489	0.67384	0.1859	0.197278	0.022432	0.558	0.5511	0.296466	0.88318	0.889467	0.0217673	0.593	0.5409	0.335839	0.814953	0.818658	0.0117088	0.552
199600	0.46	0.667742	0.197738	0.196194	0.0256214	0.537	0.5411	0.303541	0.887224	0.889936	0.0220703	0.613	0.5423	0.325906	0.808929	0.818296	0.0110429	0.592
199601	0.4555	0.672998	0.20324	0.19684	0.0259406	0.532	0.5483	0.329364	0.89509	0.889001	0.0202655	0.604	0.5368	0.346791	0.8125	0.818614	0.0106087	0.573
199602	0.4402	0.659586	0.190812	0.195555	0.027164	0.547	0.5351	0.309603	0.87904	0.890669	0.0196925	0.605	0.5422	0.3363	0.818501	0.817581	0.0112842	0.573
199603	0.4558	0.668556	0.198896	0.195747	0.0260959	0.555	0.5481	0.324463	0.890633	0.890007	0.0202842	0.576	0.5372	0.334031	0.809836	0.817619	0.0114926	0.547
199604	0.4508	0.658559	0.191685	0.197386	0.0243967	0.553	0.548	0.300521	0.884198	0.891174	0.0199727	0.59	0.5501	0.325594	0.821192	0.817763	0.011082	0.525
199605	0.4472	0.65443	0.190828	0.19686	0.0238412	0.56	0.5477	0.312712	0.885854	0.888268	0.0200199	0.61	0.566	0.332762	0.823789	0.81697	0.0113922	0.535
199606	0.4587	0.66125	0.200909	0.195476	0.0257881	0.555	0.5367	0.310164	0.891026	0.888555	0.0197712	0.604	0.544	0.308598	0.814839	0.815927	0.0115042	0.535
