Generation;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo
12300;0,7156;#NAME?;0,7156;0,721795;0,0180879;0;0,5838;#NAME?;0,5838;0,580201;0,015263;0;0,6742;#NAME?;0,6742;0,67505;0,0259031;0
12400;0,7253;#NAME?;0,7253;0,712548;0,0170275;0;0,5752;#NAME?;0,5752;0,575296;0,0125679;0;0,6829;#NAME?;0,6829;0,682242;0,0216876;0
12500;0,7054;#NAME?;0,7054;0,707855;0,0148717;0;0,5867;#NAME?;0,5867;0,577836;0,0170168;0;0,6857;#NAME?;0,6857;0,686189;0,0248183;0
12600;0,7014;#NAME?;0,7014;0,706178;0,0185547;0;0,5807;#NAME?;0,5807;0,58242;0,0241202;0;0,6858;#NAME?;0,6858;0,688477;0,0297839;0
12700;0,7087;#NAME?;0,7087;0,702911;0,0263951;0;0,5872;#NAME?;0,5872;0,584566;0,0256464;0;0,6813;#NAME?;0,6813;0,679625;0,0279101;0
12800;0,6874;#NAME?;0,6874;0,694608;0,0360265;0;0,5843;#NAME?;0,5843;0,584741;0,0224997;0;0,6831;#NAME?;0,6831;0,678847;0,0181557;0
12900;0,6918;#NAME?;0,6918;0,686278;0,0413347;0;0,584;#NAME?;0,584;0,590751;0,0285969;0;0,6934;#NAME?;0,6934;0,688458;0,0207686;0
13000;0,6844;#NAME?;0,6844;0,6863;0,0408032;0;0,5972;#NAME?;0,5972;0,598047;0,0329204;0;0,6915;#NAME?;0,6915;0,692171;0,0132418;0
13100;0,6993;#NAME?;0,6993;0,692985;0,0388558;0;0,5984;#NAME?;0,5984;0,602253;0,0315124;0;0,6999;#NAME?;0,6999;0,69749;0,0157431;0
13200;0,7118;#NAME?;0,7118;0,715787;0,0321189;0;0,617;#NAME?;0,617;0,61097;0,0247771;0;0,6918;#NAME?;0,6918;0,692815;0,0163727;0
13300;0,7155;#NAME?;0,7155;0,714153;0,0395718;0;0,6049;#NAME?;0,6049;0,60003;0,0213781;0;0,684;#NAME?;0,684;0,686935;0,0162256;0
13400;0,7059;#NAME?;0,7059;0,709846;0,0403643;0;0,61;#NAME?;0,61;0,607384;0,0198603;0;0,6834;#NAME?;0,6834;0,686281;0,0183414;0
13500;0,7098;#NAME?;0,7098;0,710402;0,0449326;0;0,6104;#NAME?;0,6104;0,608044;0,0238286;0;0,6856;#NAME?;0,6856;0,683521;0,0197857;0
13600;0,7064;#NAME?;0,7064;0,703282;0,0517673;0;0,6069;#NAME?;0,6069;0,603648;0,025619;0;0,693;#NAME?;0,693;0,687198;0,0273926;0
13700;0,6649;#NAME?;0,6649;0,668865;0,0504732;0;0,6109;#NAME?;0,6109;0,607458;0,0255726;0;0,6986;#NAME?;0,6986;0,699078;0,0184021;0
13800;0,6891;#NAME?;0,6891;0,683992;0,053323;0;0,6044;#NAME?;0,6044;0,606167;0,0261823;0;0,7095;#NAME?;0,7095;0,707194;0,025385;0
13900;0,6914;#NAME?;0,6914;0,68911;0,0599342;0;0,603;#NAME?;0,603;0,599632;0,0259101;0;0,7042;#NAME?;0,7042;0,7038;0,0205535;0
14000;0,6774;#NAME?;0,6774;0,677911;0,0536085;0;0,6067;#NAME?;0,6067;0,600747;0,025924;0;0,7005;#NAME?;0,7005;0,705714;0,018466;0
14100;0,6825;#NAME?;0,6825;0,673865;0,0590359;0;0,5987;#NAME?;0,5987;0,596367;0,0231121;0;0,7076;#NAME?;0,7076;0,710494;0,0193568;0
14200;0,7091;#NAME?;0,7091;0,719465;0,0529949;0;0,6112;#NAME?;0,6112;0,600448;0,0176089;0;0,7027;#NAME?;0,7027;0,701436;0,0149852;0
14300;0,7388;#NAME?;0,7388;0,736626;0,0303637;0;0,6051;#NAME?;0,6051;0,605614;0,0206764;0;0,7029;#NAME?;0,7029;0,706463;0,0183966;0
