Generation;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo
15400;0,683;0,635642;0,0303604;0,993334;0,00861306;0,6556;0,576009;0,0295361;0,991023;0,00918003;0,6395;0,645459;0,0413166;0,9932;0,00727185
15500;0,7105;0,622128;0,0341332;0,989327;0,0103986;0,6874;0,573462;0,0189763;0,988687;0,0138514;0,6661;0,620629;0,0419992;0,994609;0,00707194
15600;0,6586;0,626581;0,0363283;0,98894;0,0121617;0,6883;0,580124;0,0149167;0,992968;0,00864634;0,7071;0,615148;0,0391236;0,993601;0,00968661
15700;0,7051;0,650274;0,0269335;0,995674;0,00795536;0,7031;0,580786;0,0228777;0,992417;0,00806119;0,6886;0,656182;0,0491826;0,992812;0,00900119
15800;0,7404;0,65794;0,0271707;0,997551;0,00528838;0,7047;0,585833;0,0299228;0,990153;0,0135584;0,6913;0,658488;0,0578852;0,992435;0,00869509
15900;0,7046;0,641117;0,0194449;0,994798;0,00695856;0,67;0,585589;0,0332681;0,992279;0,00914254;0,7151;0,680854;0,0355101;0,993707;0,0079506
16000;0,6884;0,633657;0,0222005;0,991043;0,0139936;0,7484;0,578309;0,0394432;0,990344;0,00874614;0,6845;0,6934;0,0186574;0,99244;0,00774567
16100;0,6516;0,638629;0,0203083;0,992366;0,010595;0,7303;0,589622;0,0374554;0,987568;0,0118586;0,664;0,691172;0,0204259;0,993743;0,00961651
16200;0,6449;0,64635;0,0273357;0,995273;0,0084174;0,7081;0,590989;0,0324011;0,987927;0,0123963;0,6438;0,696853;0,0235213;0,993828;0,00823492
16300;0,6274;0,677021;0,0152288;0,994504;0,00802407;0,6673;0,597691;0,0272441;0,987546;0,0135428;0,6137;0,696315;0,023505;0,99623;0,00509049
16400;0,6027;0,677783;0,0132521;0,990863;0,00951896;0,6726;0,603982;0,0302087;0,986196;0,0167423;0,6564;0,695463;0,0216725;0,995533;0,00494103
16500;0,6295;0,685173;0,018531;0,986641;0,0121407;0,6746;0,595722;0,0343289;0,992101;0,011017;0,6335;0,700246;0,021044;0,994029;0,00735677
16600;0,666;0,690845;0,0197279;0,991549;0,0106889;0,7046;0,586613;0,0318418;0,994255;0,00737224;0,6594;0,708685;0,0240793;0,98865;0,0099484
16700;0,6284;0,68973;0,0190848;0,989675;0,0118801;0,7324;0,586589;0,0353646;0,99552;0,00644725;0,6461;0,715384;0,0165555;0,991433;0,0104368
16800;0,6083;0,689713;0,0179075;0,991988;0,00913756;0,7306;0,602433;0,0361008;0,995429;0,00672829;0,6202;0,719229;0,019379;0,989221;0,0141436
16900;0,5695;0,693424;0,0236233;0,991254;0,00867359;0,7286;0,58111;0,0443866;0,995066;0,00590194;0,6323;0,720688;0,0138828;0,993707;0,00859136
17000;0,6236;0,692095;0,0160826;0,98904;0,0113117;0,7395;0,581487;0,0392705;0,991613;0,0099377;0,5918;0,720696;0,0173211;0,995229;0,00803996
17100;0,6372;0,684329;0,0176139;0,985552;0,0139188;0,721;0,556427;0,0407387;0,992133;0,00974922;0,6758;0,719672;0,017708;0,993012;0,0094352
17200;0,6622;0,678536;0,0158366;0,982621;0,0180893;0,681;0,566118;0,044437;0,988045;0,0108737;0,6225;0,719596;0,0227888;0,991668;0,0111455
17300;0,6691;0,679375;0,0179847;0,985751;0,013932;0,7037;0,569193;0,04554;0,986488;0,0122861;0,6031;0,727241;0,0295309;0,989616;0,0118348
17400;0,6134;0,693253;0,0214015;0,992092;0,0104112;0,7123;0,570731;0,0515166;0,986071;0,0142335;0,6201;0,726749;0,0371555;0,992322;0,00787966
17500;0,6435;0,686178;0,0240914;0,989098;0,0142728;0,6986;0,540351;0,0701079;0,994049;0,0104025;0,6229;0,717123;0,0323189;0,989259;0,0118117
17600;0,6416;0,688404;0,027167;0,995263;0,0047471;0,7244;0,507422;0,0676085;0,993749;0,00916241;0,64;0,719709;0,0217977;0,991071;0,0106068
17700;0,7149;0,68717;0,0250078;0,995252;0,00649631;0,725;0,506105;0,0646825;0,990154;0,00924711;0,6702;0,726482;0,0267663;0,994394;0,0065156
17800;0,7297;0,673063;0,0239196;0,997417;0,00483082;0,7442;0,514324;0,0736807;0,990998;0,0116099;0,6958;0,722466;0,0353592;0,994907;0,00763526
17900;0,7007;0,682775;0,0307957;0,995875;0,00707335;0,7;0,54619;0,0812369;0,990166;0,0113381;0,5986;0,72618;0,0360911;0,99601;0,0071399
18000;0,6754;0,682189;0,0397423;0,994305;0,00731095;0,7394;0,52787;0,0821845;0,992328;0,0101098;0,5741;0,745494;0,0232705;0,994244;0,00689758
18100;0,6838;0,69814;0,0393886;0,996141;0,00574898;0,7317;0,522715;0,0822603;0,996054;0,00520927;0,6139;0,748358;0,0217249;0,996058;0,00479765
18200;0,6116;0,699787;0,0240805;0,995122;0,00585475;0,7346;0,523247;0,0734599;0,996025;0,00578967;0,6505;0,748303;0,0219596;0,993648;0,00738927
18300;0,647;0,704498;0,0191509;0,993332;0,0083191;0,7291;0,522837;0,078334;0,995011;0,00632069;0,5591;0,747271;0,0271282;0,993112;0,0055059
18400;0,6219;0,700581;0,028705;0,990619;0,0105438;0,691;0,516203;0,0763331;0,996347;0,00678605;0,6111;0,736964;0,0179331;0,99266;0,00640266
18500;0,6418;0,701346;0,0205367;0,994919;0,00539072;0,6942;0,535322;0,079168;0,991164;0,0090662;0,6145;0,736502;0,0180614;0,993173;0,00845493
18600;0,5944;0,705438;0,0150858;0,992698;0,0104011;0,7049;0,526397;0,0824343;0,987351;0,0130919;0,5998;0,73936;0,0162635;0,990722;0,0113014
18700;0,5658;0,709772;0,0202288;0,994936;0,00782573;0,6944;0,549623;0,084476;0,985165;0,0126441;0,588;0,743192;0,0133017;0,991567;0,0124634
18800;0,6002;0,712385;0,0145763;0,993909;0,0126703;0,7201;0,534968;0,0856586;0,988415;0,00940936;0,5731;0,753483;0,0188491;0,988995;0,0119764
18900;0,5914;0,716712;0,021701;0,992693;0,00880976;0,7431;0,560672;0,0822907;0,988592;0,00890467;0,6134;0,75558;0,0202974;0,989405;0,0113358
19000;0,5901;0,722415;0,0211873;0,992242;0,00826478;0,6961;0,553305;0,0964;0,987443;0,0103418;0,598;0,767383;0,0181814;0,989893;0,00861312
19100;0,6537;0,721446;0,0214319;0,994452;0,00781468;0,7187;0,583629;0,0961108;0,989851;0,010389;0,6453;0,767941;0,0206611;0,991659;0,00655929
19200;0,5814;0,717138;0,017359;0,996574;0,0050223;0,6937;0,569615;0,0802768;0,989617;0,0123316;0,617;0,757026;0,0276223;0,992685;0,00626843
19300;0,5811;0,719;0,0169607;0,994743;0,00973437;0,7128;0,541761;0,0775145;0,994915;0,00622797;0,6499;0,763483;0,0282185;0,991092;0,00912517
19400;0,6406;0,719262;0,0220996;0,990905;0,0140398;0,73;0,542771;0,0944632;0,992611;0,0101465;0,6276;0,7644;0,0286558;0,987226;0,0123786
19500;0,6938;0,712411;0,021035;0,995359;0,0111153;0,7156;0,58136;0,104321;0,993815;0,00736205;0,6056;0,771744;0,0256453;0,987183;0,016974
19600;0,6518;0,723285;0,0204359;0,990881;0,0127835;0,673;0,624256;0,097858;0,993264;0,00830439;0,5894;0,75644;0,032384;0,986096;0,0190049
19700;0,6101;0,725149;0,0192165;0,989244;0,0139261;0,7037;0,611373;0,0913642;0,991313;0,00957474;0,6262;0,764903;0,0247401;0,992681;0,0100506
19800;0,6266;0,717707;0,0178425;0,994454;0,00835162;0,7121;0,627602;0,07637;0,992378;0,00790098;0,5876;0,766589;0,0248035;0,996971;0,00482983
19900;0,6483;0,707947;0,0228147;0,997493;0,00421038;0,6565;0,636543;0,0670413;0,989761;0,0126787;0,564;0,756247;0,0276576;0,993514;0,00930804
20000;0,5581;0,716109;0,0190967;0,995418;0,00682654;0,6174;0,665119;0,0534826;0,989911;0,00935055;0,6039;0,751049;0,0324928;0,99442;0,00795361
20100;0,5488;0,706614;0,0246835;0,996289;0,00607534;0,6189;0,652541;0,0715914;0,987027;0,010954;0,5823;0,753881;0,037954;0,992094;0,00887506
20200;0,6667;0,707279;0,0271267;0,993555;0,0102148;0,6398;0,681212;0,0272303;0,985697;0,0123543;0,5716;0,75625;0,040586;0,993327;0,00841494
20300;0,6104;0,708527;0,0304996;0,991449;0,00977602;0,632;0,690141;0,0220084;0,990936;0,0148321;0,5603;0,768304;0,036515;0,992632;0,00883427
20400;0,5756;0,701245;0,0289363;0,992938;0,0104813;0,6768;0,683592;0,0195994;0,994438;0,00773901;0,6337;0,758052;0,0423718;0,987078;0,0134126
20500;0,5976;0,70591;0,0193425;0,993454;0,00787509;0,6403;0,681153;0,0262064;0,993253;0,00761591;0,6699;0,772523;0,0390466;0,993657;0,0114595
20600;0,6574;0,718629;0,0334664;0,991393;0,010193;0,6353;0,680488;0,0208043;0,992678;0,00782763;0,6882;0,777859;0,0192786;0,995763;0,00470137
20700;0,6595;0,714117;0,0255049;0,990453;0,00933491;0,6328;0,664819;0,0197307;0,990779;0,00700253;0,6738;0,777053;0,0204398;0,9915;0,00815996
20800;0,6399;0,723297;0,0260513;0,993112;0,00838063;0,6388;0,665298;0,0135896;0,989925;0,00890493;0,6144;0,777266;0,0230626;0,991659;0,00679309
20900;0,6288;0,712331;0,0308287;0,990278;0,00859636;0,6276;0,670246;0,0118915;0,989072;0,00795519;0,5896;0,780083;0,0270433;0,991353;0,00928414
21000;0,6207;0,722546;0,0311573;0,992652;0,00945159;0,6849;0,668134;0,0189448;0,989217;0,00982303;0,6095;0,786561;0,0250859;0,989422;0,007996
21100;0,6368;0,728011;0,0241585;0,993478;0,00775841;0,6428;0,658815;0,0225262;0,989346;0,00896117;0,5611;0,792051;0,0272086;0,988663;0,00776617
21200;0,6471;0,727042;0,030255;0,990405;0,0124257;0,6643;0,665975;0,026651;0,988159;0,00959095;0,573;0,79498;0,0321557;0,987959;0,0116684
21300;0,7017;0,728941;0,0294927;0,993221;0,00969355;0,6674;0,674364;0,0325318;0,991897;0,00795699;0,6092;0,786806;0,0314412;0,991311;0,0114889
21400;0,6897;0,719734;0,0234452;0,997187;0,00532514;0,6606;0,664437;0,0345747;0,991487;0,00714743;0,5892;0,777601;0,0282954;0,993574;0,00937455
21500;0,6582;0,716105;0,0146759;0,997051;0,00598587;0,6895;0,672171;0,0325079;0,992463;0,00934251;0,6259;0,769743;0,0264533;0,991763;0,00903949
21600;0,7016;0,715524;0,0125402;0,992562;0,00871995;0,6787;0,668238;0,0240735;0,995059;0,00679661;0,6144;0,780941;0,0287346;0,985123;0,0130778
21700;0,6391;0,708604;0,0130126;0,994587;0,00630345;0,6713;0,658649;0,0266866;0,986754;0,0135449;0,589;0,789168;0,0314586;0,988379;0,0130755
21800;0,6501;0,714174;0,0152416;0,994937;0,00728841;0,66;0,674326;0,0174448;0,992197;0,0141631;0,5979;0,771437;0,0227703;0,993746;0,00742216
21900;0,6324;0,717614;0,0144253;0,991689;0,010226;0,6411;0,671814;0,0224003;0,995772;0,0077192;0,5831;0,770306;0,0256925;0,995122;0,00728119
22000;0,6372;0,725178;0,0157305;0,989523;0,0122131;0,6728;0,66489;0,0323382;0,992892;0,00907831;0,6224;0,782959;0,0217914;0,994372;0,00816831
22100;0,6242;0,736187;0,0127628;0,997059;0,00535824;0,6508;0,678337;0,0243144;0,994517;0,00684002;0,5637;0,793978;0,0183578;0,997099;0,00485709
22200;0,6421;0,731887;0,0135511;0,997421;0,0058355;0,6441;0,685603;0,0201692;0,995373;0,00720156;0,5769;0,806845;0,0244401;0,997739;0,00472692
22300;0,6778;0,737512;0,0128248;0,994789;0,00810307;0,6252;0,684929;0,0193458;0,994872;0,00636063;0,6219;0,796957;0,0247791;0,995998;0,00647694
22400;0,6484;0,7357;0,0156438;0,994843;0,0070888;0,6717;0,686832;0,0189301;0,994139;0,00649141;0,6068;0,788948;0,026081;0,996855;0,00559124
22500;0,6298;0,737102;0,0151963;0,994973;0,00581842;0,6493;0,683586;0,0243621;0,994209;0,00637681;0,5495;0,79443;0,0283267;0,995983;0,00470342
22600;0,6488;0,735188;0,0146774;0,993294;0,0065767;0,6344;0,689476;0,0338748;0,992604;0,00783302;0,5556;0,782089;0,027352;0,99695;0,0056992
22700;0,5987;0,732801;0,0199168;0,993196;0,00819704;0,647;0,701261;0,0294523;0,992516;0,0101424;0,6093;0,766036;0,0179696;0,996952;0,0045349
22800;0,6027;0,738123;0,0236081;0,994191;0,00654996;0,6479;0,696951;0,0292895;0,987867;0,0202104;0,5887;0,787522;0,0306372;0,993592;0,0071242
22900;0,6398;0,721975;0,0219099;0,994238;0,00925848;0,6325;0,699338;0,0344213;0,988652;0,0162186;0,5765;0,790458;0,0329008;0,992028;0,00826804
23000;0,6314;0,739685;0,0210798;0,994523;0,00759583;0,6366;0,71055;0,0269032;0,996159;0,00979157;0,5959;0,778517;0,0453942;0,994325;0,00896383
23100;0,6299;0,743169;0,0204289;0,995092;0,0068097;0,6072;0,710326;0,030777;0,997007;0,00659593;0,5323;0,769197;0,0492436;0,995556;0,00745902
23200;0,5832;0,74905;0,0196815;0,99469;0,00583808;0,6683;0,700873;0,0300519;0,993174;0,00831059;0,5866;0,760428;0,0473125;0,996274;0,00502557
23300;0,5917;0,746526;0,0130644;0,994642;0,00729648;0,6426;0,700354;0,0344966;0,99421;0,0102208;0,6029;0,769302;0,0437733;0,994185;0,0110296
23400;0,585;0,745687;0,0146251;0,987955;0,0145302;0,6015;0,696464;0,0212748;0,995431;0,00616311;0,6122;0,760785;0,0462433;0,994013;0,00586209
23500;0,5998;0,740231;0,0114212;0,989207;0,0110358;0,5907;0,695404;0,0225656;0,995242;0,00765311;0,6286;0,754414;0,0509097;0,990357;0,00868941
23600;0,6125;0,739232;0,0136253;0,98763;0,0111767;0,6139;0,694333;0,0228761;0,993318;0,00708509;0,649;0,742163;0,051439;0,992169;0,0103528
23700;0,6168;0,728806;0,0229172;0,989759;0,0109802;0,6274;0,687335;0,0177325;0,991869;0,00724452;0,6026;0,781999;0,0469453;0,989851;0,0115948
23800;0,6228;0,728867;0,0250186;0,991097;0,0110847;0,5666;0,700321;0,0260253;0,993615;0,00740535;0,6046;0,757816;0,0658215;0,983649;0,0169385
23900;0,5583;0,718855;0,036288;0,992811;0,00833528;0,6449;0,707834;0,0263496;0,99588;0,00624813;0,6516;0,742771;0,0703913;0,988969;0,0147619
24000;0,6123;0,713931;0,0415639;0,992567;0,00740112;0,6686;0,705896;0,0277245;0,995864;0,00755674;0,6243;0,724542;0,0641184;0,99237;0,00995796
24100;0,6331;0,718292;0,0483924;0,993389;0,00837461;0,6324;0,702583;0,0265222;0,991968;0,00908275;0,6513;0,714029;0,0531021;0,99196;0,0107433
24200;0,6079;0,727808;0,0504142;0,995957;0,00634356;0,6634;0,690959;0,0376006;0,992833;0,00703385;0,6393;0,730496;0,0640514;0,994876;0,00631036
24300;0,6117;0,731324;0,0471815;0,99576;0,00626908;0,6496;0,689169;0,0443755;0,989793;0,0102926;0,6247;0,75292;0,0532448;0,994225;0,00975952
24400;0,6593;0,714178;0,0436444;0,994597;0,0076031;0,6728;0,70136;0,0510602;0,994343;0,00665559;0,5826;0,772861;0,039914;0,997042;0,00558452
24500;0,6584;0,70375;0,0479086;0,993585;0,00830448;0,6311;0,714751;0,0459792;0,991638;0,00851064;0,6011;0,765725;0,0505405;0,996624;0,00568439
24600;0,6524;0,704374;0,029335;0,992867;0,00998827;0,6287;0,723581;0,0430881;0,992162;0,00882641;0,5796;0,776995;0,0208706;0,995292;0,00653692
24700;0,6658;0,682487;0,0224726;0,991847;0,00899548;0,6283;0,748171;0,0271644;0,991955;0,00943075;0,5502;0,779758;0,0221081;0,995824;0,00632088
24800;0,6242;0,683489;0,0335082;0,993775;0,00814329;0,5967;0,757549;0,0317803;0,992048;0,00783469;0,5957;0,78369;0,0215449;0,993421;0,00692911
24900;0,6337;0,687228;0,0382975;0,993892;0,00784551;0,6249;0,749484;0,0389616;0,993869;0,00698828;0,5938;0,785501;0,0186372;0,993093;0,00865833
25000;0,6507;0,68643;0,0537009;0,992669;0,00982204;0,6029;0,765785;0,0448539;0,994502;0,00666179;0,5931;0,785323;0,0241365;0,989115;0,00857541
25100;0,6668;0,690853;0,063149;0,990667;0,00981481;0,62;0,774924;0,0510927;0,992334;0,010604;0,59;0,778792;0,0254689;0,990092;0,0106725
25200;0,6306;0,691097;0,0734957;0,988115;0,0194996;0,6095;0,779783;0,0554947;0,994971;0,00747506;0,5976;0,784406;0,0232196;0,99253;0,00910332
25300;0,5763;0,68088;0,0561886;0,994159;0,0081614;0,5746;0,771604;0,057969;0,992838;0,00727716;0,5928;0,787719;0,0245514;0,993294;0,00930203
25400;0,5723;0,701382;0,0620539;0,994622;0,0108763;0,5955;0,779521;0,0576425;0,993073;0,00798743;0,574;0,777528;0,0329993;0,994096;0,00926401
25500;0,649;0,690911;0,0473056;0,996916;0,00568824;0,6015;0,780989;0,0580462;0,992015;0,0108363;0,6084;0,779514;0,0378867;0,989318;0,0105801
25600;0,6526;0,680089;0,031342;0,997183;0,00587297;0,5834;0,747772;0,0498178;0,991644;0,0119717;0,6053;0,773143;0,030506;0,991787;0,00894136
25700;0,6351;0,69812;0,0440217;0,994585;0,00888094;0,6437;0,748868;0,052833;0,987181;0,0109625;0,5984;0,768417;0,0280541;0,983485;0,0125189
25800;0,6674;0,688231;0,0305058;0,989885;0,013439;0,6071;0,740725;0,0588429;0,988698;0,00971541;0,61;0,758819;0,0373718;0,98866;0,0118564
25900;0,6284;0,686056;0,0252637;0,991297;0,0116658;0,6126;0,729442;0,0547683;0,990256;0,00958381;0,6225;0,760554;0,0359987;0,987969;0,0110382
26000;0,6293;0,686866;0,0248108;0,98604;0,0131048;0,6104;0,702664;0,0206896;0,992978;0,00913662;0,6111;0,757059;0,0367447;0,98798;0,0142433
26100;0,6436;0,679076;0,0118305;0,980156;0,0209961;0,6142;0,703829;0,0352113;0,989749;0,0120945;0,6061;0,759602;0,0394645;0,987998;0,0113607
26200;0,63;0,679031;0,0135059;0,987548;0,0119567;0,6755;0,702511;0,0369191;0,990054;0,0103378;0,6621;0,793435;0,0286698;0,992775;0,0123277
26300;0,64;0,685538;0,0146385;0,9901;0,00997307;0,656;0,696617;0,0264917;0,989116;0,0131231;0,6122;0,792507;0,0180096;0,997523;0,00493303
26400;0,6595;0,685324;0,0116917;0,993532;0,00800162;0,6421;0,698303;0,023059;0,989264;0,0123717;0,6026;0,79884;0,0161908;0,99709;0,00570271
26500;0,6529;0,683316;0,0156841;0,994542;0,0073606;0,6611;0,68711;0,0161878;0,982926;0,0119785;0,549;0,795753;0,0189194;0,993773;0,00956769
26600;0,6654;0,681921;0,0186663;0,992488;0,0106445;0,6726;0,697931;0,0263162;0,981279;0,0161606;0,5933;0,79448;0,0196042;0,995017;0,00727321
26700;0,6041;0,684161;0,0228375;0,990899;0,0112698;0,6433;0,709555;0,0256946;0,985576;0,0140248;0,6486;0,792361;0,0161787;0,99481;0,0071273
26800;0,6219;0,684623;0,0266257;0,993994;0,00797356;0,6344;0,729444;0,0185169;0,991936;0,00944645;0,6646;0,798469;0,0242447;0,995469;0,00665862
26900;0,6267;0,674425;0,0360185;0,993379;0,00735757;0,651;0,726264;0,0175639;0,995663;0,00744883;0,5797;0,796588;0,0243742;0,995885;0,00827025
27000;0,6523;0,661756;0,0403131;0,992956;0,0069434;0,6446;0,710387;0,0236664;0,995579;0,00521663;0,5617;0,792728;0,0219938;0,996773;0,00489326
27100;0,6722;0,671965;0,0373755;0,994091;0,006533;0,6341;0,720481;0,0319264;0,995457;0,00565918;0,5465;0,788532;0,0231099;0,993592;0,00729271
27200;0,6952;0,691924;0,0169002;0,991283;0,0106401;0,6363;0,730702;0,0271823;0,995649;0,00611307;0,6063;0,772462;0,0224079;0,993178;0,0119766
27300;0,638;0,690528;0,018177;0,989697;0,0137586;0,6426;0,733302;0,021264;0,994571;0,00729154;0,6027;0,770787;0,0225023;0,993246;0,00869026
27400;0,6673;0,685044;0,0201088;0,992065;0,0115976;0,6375;0,726955;0,0295893;0,995944;0,0079167;0,6029;0,76345;0,0274202;0,9923;0,0115419
27500;0,6136;0,676033;0,0209974;0,988651;0,012055;0,6191;0,728403;0,0382582;0,996046;0,00759379;0,537;0,761979;0,0229682;0,996367;0,00501022
27600;0,6555;0,672804;0,0270395;0,984612;0,0179555;0,6123;0,717514;0,0389454;0,995392;0,00834626;0,5221;0,759785;0,0188001;0,995189;0,00821116
27700;0,6436;0,666399;0,0215208;0,986496;0,018512;0,6608;0,71651;0,0430526;0,997909;0,00390169;0,575;0,759023;0,014006;0,99284;0,0101229
27800;0,6642;0,66252;0,0102583;0,989732;0,012744;0,6349;0,726728;0,0325234;0,997304;0,00443963;0,5675;0,76085;0,0167049;0,994353;0,0075161
27900;0,6689;0,659209;0,0107925;0,996633;0,00699595;0,6148;0,706591;0,0393835;0,997324;0,00462839;0,6401;0,760229;0,0166807;0,988082;0,0104386
28000;0,6926;0,660545;0,0134218;0,996071;0,00552747;0,6119;0,698261;0,0482878;0,996237;0,00692589;0,6293;0,763175;0,0160413;0,990354;0,0117788
28100;0,7188;0,667963;0,027352;0,993912;0,00702195;0,6799;0,69482;0,0398775;0,993609;0,00770795;0,592;0,765948;0,0141974;0,995509;0,00727621
28200;0,6837;0,656231;0,0235828;0,990764;0,0113187;0,6667;0,689759;0,0398673;0,992594;0,00822077;0,6849;0,765938;0,0114214;0,995829;0,00819242
28300;0,6432;0,655664;0,0253578;0,991607;0,00838492;0,6711;0,688034;0,0414052;0,993189;0,00937058;0,6449;0,76349;0,00976744;0,995922;0,00734509
28400;0,6806;0,654372;0,0215077;0,992862;0,00815212;0,6737;0,70127;0,0396699;0,994702;0,00884759;0,6473;0,767691;0,0143083;0,994111;0,00979061
28500;0,6752;0,662372;0,0207865;0,988091;0,0125783;0,6524;0,703305;0,0357105;0,991938;0,00938066;0,6179;0,76949;0,0117219;0,989733;0,0167296
28600;0,6704;0,670634;0,0174828;0,988049;0,0134092;0,647;0,698157;0,0342705;0,988457;0,0108158;0,6114;0,766352;0,0101336;0,995564;0,00903417
28700;0,6394;0,677364;0,0191676;0,99202;0,00918994;0,6627;0,710661;0,0409583;0,987;0,0110809;0,6064;0,765558;0,0154769;0,994323;0,00709136
28800;0,6022;0,676374;0,0168418;0,992758;0,00791129;0,6582;0,710457;0,0298621;0,986355;0,00964004;0,6071;0,759389;0,0159052;0,995234;0,00577922
28900;0,607;0,669242;0,0187227;0,990258;0,00921787;0,6005;0,702548;0,0196778;0,990352;0,00875619;0,6728;0,765247;0,0163975;0,995246;0,00629055
29000;0,6185;0,671118;0,0199499;0,989619;0,0104836;0,6476;0,707408;0,0292273;0,990116;0,0115351;0,6141;0,758671;0,0134569;0,993125;0,00700359
29100;0,6759;0,665983;0,016383;0,990132;0,0109399;0,6511;0,708969;0,0124017;0,99383;0,00941254;0,6313;0,754585;0,016053;0,994251;0,00677395
29200;0,6763;0,669085;0,0212423;0,99049;0,00997273;0,6167;0,702696;0,0165415;0,989023;0,0142407;0,6428;0,762996;0,0205228;0,993296;0,0107804
29300;0,6518;0,66047;0,0163967;0,986405;0,0112588;0,6536;0,700456;0,0206117;0,992841;0,00751184;0,6111;0,759366;0,0176323;0,994656;0,00973738
29400;0,6673;0,656887;0,0114687;0,988592;0,00874001;0,6733;0,685361;0,0261779;0,992726;0,00847976;0,6428;0,760375;0,0182118;0,996199;0,00714738
29500;0,6456;0,659093;0,0135823;0,98885;0,0126845;0,658;0,700976;0,0254862;0,98876;0,00938225;0,543;0,752271;0,0205945;0,996492;0,00558394
29600;0,6149;0,666581;0,0152979;0,992291;0,01013;0,59;0,696332;0,0132392;0,989367;0,0126557;0,5513;0,757656;0,0276608;0,995738;0,00568862
29700;0,6978;0,658808;0,0149546;0,991919;0,0106867;0,6643;0,693403;0,0174887;0,989389;0,0137509;0,6303;0,767139;0,0264706;0,994014;0,00521052
29800;0,6547;0,655347;0,0145233;0,988703;0,0109296;0,6437;0,687638;0,0170687;0,990731;0,0100354;0,596;0,767491;0,0239201;0,994984;0,00702816
29900;0,6869;0,646333;0,0172195;0,991026;0,0102043;0,6327;0,692249;0,0177878;0,991618;0,00939945;0,5692;0,766928;0,0204269;0,991636;0,0092075
30000;0,6994;0,645816;0,0166637;0,988883;0,0113331;0,6221;0,696781;0,013301;0,993038;0,0080423;0,6131;0,76515;0,0158465;0,993052;0,0109155
30100;0,6361;0,647214;0,0217628;0,984972;0,0146041;0,6486;0,696194;0,0103941;0,990919;0,0116688;0,6164;0,764207;0,0178697;0,994208;0,00767187
30200;0,6901;0,651718;0,0270605;0,984205;0,0152757;0,627;0,700811;0,0128737;0,995143;0,00828679;0,6191;0,765441;0,0187051;0,992036;0,0118044
30300;0,6377;0,657775;0,025823;0,987373;0,0144326;0,6297;0,704801;0,0181743;0,996156;0,00694476;0,6333;0,755911;0,0240514;0,99264;0,0111019
30400;0,6338;0,653113;0,0147384;0,992638;0,0103037;0,5697;0,707843;0,0156032;0,990279;0,00978871;0,6143;0,744861;0,0290833;0,992959;0,00858068
30500;0,669;0,640224;0,0174428;0,992217;0,00800832;0,592;0,713436;0,0205768;0,990858;0,00954505;0,6342;0,733728;0,0345918;0,989681;0,0113061
30600;0,7078;0,646306;0,0190479;0,991511;0,00820229;0,6742;0,714144;0,0207706;0,994982;0,00711614;0,5883;0,72554;0,0290301;0,992415;0,00915897
30700;0,6639;0,643035;0,0252479;0,993293;0,00722491;0,6918;0,708085;0,0179281;0,993014;0,00659316;0,6808;0,718328;0,027582;0,990145;0,0107984
30800;0,6874;0,639727;0,0234526;0,987923;0,0114688;0,6828;0,693372;0,0217421;0,995145;0,00764844;0,6539;0,713867;0,0253321;0,986536;0,013164
30900;0,6847;0,638745;0,0316512;0,983518;0,0142908;0,6357;0,692177;0,0273805;0,989803;0,0129048;0,6798;0,713528;0,0336336;0,988272;0,0114017
31000;0,6823;0,66562;0,034967;0,990926;0,0113002;0,621;0,677646;0,0238219;0,994202;0,00751685;0,6592;0,716314;0,0413224;0,991278;0,00936924
31100;0,6469;0,67009;0,0380628;0,987528;0,0157611;0,6502;0,677835;0,0214992;0,992798;0,00942703;0,6783;0,709174;0,0346075;0,990466;0,00887208
31200;0,6784;0,668584;0,0468381;0,992611;0,00998008;0,6481;0,696485;0,0293808;0,994259;0,00791136;0,7077;0,698726;0,022699;0,993414;0,00764223
31300;0,6568;0,653823;0,0448584;0,992006;0,0105977;0,6583;0,695886;0,0315708;0,990441;0,00857105;0,7075;0,69539;0,0270449;0,990174;0,00842821
31400;0,6487;0,654926;0,0434618;0,99317;0,0112349;0,6492;0,702494;0,03112;0,990511;0,0124849;0,6719;0,707692;0,0254035;0,991501;0,00654484
31500;0,6962;0,625495;0,032753;0,996257;0,00690633;0,6578;0,682575;0,0314185;0,987081;0,0132444;0,6469;0,707298;0,0180633;0,990022;0,011204
31600;0,7277;0,644419;0,0313782;0,996661;0,00563211;0,6389;0,667379;0,0236665;0,991092;0,0106172;0,6529;0,710258;0,0250107;0,992863;0,00698066
31700;0,661;0,648907;0,0356162;0,993427;0,00821711;0,6849;0,66833;0,0254738;0,990549;0,00965626;0,6587;0,705188;0,030996;0,989203;0,00970445
31800;0,6553;0,637007;0,0421192;0,989839;0,00944818;0,6443;0,67959;0,0296453;0,990171;0,0113255;0,6319;0,686226;0,0364356;0,991687;0,00865759
