Generation	Pmean	MeanP0	StdevP0	MeanInfo	Pmean	MeanP0	StdevP0	MeanInfo	Pmean	MeanP0	StdevP0	MeanInfo
426900	0.5709	0.66066	0.0344043	0.084	0.5304	0.6273	0.0237388	0.131	0.5738	0.637711	0.0186061	0.091
427000	0.5635	0.668545	0.0419466	0.101	0.5133	0.62003	0.0255996	0.143	0.538	0.646251	0.0262728	0.138
427100	0.5721	0.649475	0.0417798	0.086	0.5292	0.621044	0.0294591	0.115	0.5624	0.654523	0.0240144	0.131
427200	0.5293	0.645974	0.0289853	0.175	0.5195	0.622392	0.0357689	0.139	0.5404	0.651415	0.0259671	0.134
427300	0.5396	0.641364	0.0149818	0.128	0.5276	0.641689	0.0236112	0.124	0.5273	0.662674	0.0196957	0.15
427400	0.5658	0.638641	0.0167979	0.088	0.5571	0.64961	0.0276951	0.125	0.5605	0.655839	0.0224996	0.105
427500	0.5523	0.637678	0.0181251	0.1	0.5417	0.646608	0.0245832	0.123	0.5491	0.660806	0.0169852	0.122
427600	0.5405	0.631535	0.0189003	0.118	0.5313	0.630662	0.0250372	0.113	0.5444	0.665661	0.0168298	0.119
427700	0.5301	0.623511	0.0256831	0.125	0.5326	0.619668	0.0234928	0.105	0.5591	0.668467	0.021946	0.123
427800	0.5204	0.619754	0.0207256	0.158	0.5431	0.619498	0.0253574	0.099	0.5459	0.668683	0.0239364	0.13
427900	0.5169	0.626266	0.0245306	0.151	0.532	0.604636	0.0251153	0.113	0.5284	0.650499	0.0158395	0.145
428000	0.5103	0.625603	0.023734	0.144	0.5398	0.615048	0.0390146	0.082	0.5459	0.654357	0.0103244	0.145
428100	0.5467	0.61945	0.0243665	0.089	0.5245	0.609162	0.0352018	0.113	0.5761	0.652198	0.00709878	0.085
428200	0.5114	0.616202	0.0229684	0.106	0.51	0.599579	0.0296085	0.105	0.5445	0.655151	0.00897988	0.149
428300	0.5299	0.614814	0.017101	0.109	0.5406	0.617329	0.0484272	0.091	0.5559	0.652837	0.00938095	0.124
428400	0.5384	0.612828	0.0183866	0.132	0.5103	0.62411	0.0482677	0.134	0.572	0.657972	0.0109154	0.109
428500	0.5316	0.612871	0.0170254	0.108	0.5272	0.635387	0.0473926	0.138	0.5481	0.658938	0.0135748	0.141
428600	0.5129	0.606687	0.0211311	0.12	0.5472	0.63595	0.0512093	0.1	0.5452	0.662572	0.01446	0.142
428700	0.5221	0.614233	0.0225643	0.118	0.5642	0.642873	0.0464936	0.115	0.5561	0.66183	0.0190214	0.108
428800	0.5554	0.61335	0.0218201	0.072	0.5635	0.679794	0.0577928	0.136	0.5658	0.662319	0.0166662	0.111
428900	0.5276	0.618957	0.0195634	0.105	0.5814	0.677107	0.0507492	0.107	0.5588	0.664573	0.0185466	0.13
429000	0.5247	0.605689	0.0196261	0.106	0.5631	0.672039	0.0493183	0.127	0.5278	0.661213	0.0166327	0.136
429100	0.4848	0.607414	0.0199183	0.156	0.5487	0.682574	0.0478646	0.139	0.5779	0.653726	0.010725	0.084
429200	0.5114	0.603365	0.0181024	0.115	0.5805	0.68331	0.0449032	0.132	0.5437	0.662716	0.0144989	0.144
429300	0.5195	0.604772	0.0228225	0.136	0.5587	0.676527	0.0328046	0.121	0.5479	0.661519	0.0173236	0.127
429400	0.5152	0.604067	0.0205887	0.118	0.587	0.703055	0.0427703	0.106	0.5451	0.652094	0.023456	0.113
429500	0.4965	0.593699	0.0225693	0.133	0.5437	0.691186	0.0401194	0.159	0.5432	0.659227	0.0205072	0.142
429600	0.5405	0.594739	0.0268543	0.069	0.5498	0.681954	0.0346393	0.15	0.5398	0.665342	0.0247177	0.156
429700	0.5161	0.583485	0.0270735	0.094	0.5763	0.70047	0.0308669	0.122	0.5537	0.652299	0.0369567	0.14
429800	0.5092	0.578402	0.0258207	0.097	0.5789	0.701493	0.028443	0.114	0.5582	0.638227	0.0321798	0.115
429900	0.5153	0.587101	0.0355969	0.125	0.5639	0.699225	0.0285793	0.136	0.532	0.637311	0.0431508	0.14
430000	0.514	0.601642	0.0448098	0.111	0.5679	0.713263	0.0308347	0.134	0.5133	0.63777	0.0372515	0.16
430100	0.527	0.605989	0.0405416	0.101	0.6044	0.716076	0.0342736	0.122	0.5552	0.624785	0.0377438	0.078
430200	0.5477	0.609719	0.0349061	0.086	0.5669	0.69899	0.0224419	0.149	0.5359	0.62902	0.039493	0.086
430300	0.5284	0.615854	0.0382884	0.109	0.5469	0.701162	0.0278257	0.166	0.5288	0.628979	0.0371109	0.132
430400	0.5302	0.625351	0.0326862	0.142	0.5956	0.711356	0.0273402	0.123	0.5308	0.649438	0.0405237	0.158
430500	0.5425	0.612377	0.0312877	0.082	0.591	0.694155	0.0305458	0.121	0.5516	0.657482	0.039259	0.128
430600	0.5073	0.618311	0.0373344	0.136	0.5607	0.720132	0.0475528	0.161	0.5411	0.64373	0.0415267	0.105
430700	0.5479	0.627229	0.0356649	0.105	0.5819	0.712043	0.0479299	0.136	0.5489	0.636423	0.0399683	0.098
430800	0.522	0.631992	0.0305406	0.139	0.5368	0.702241	0.0419223	0.186	0.4997	0.632649	0.0390964	0.151
430900	0.5406	0.6398	0.0314087	0.12	0.5566	0.727926	0.0563264	0.162	0.5249	0.631714	0.0371779	0.108
431000	0.5268	0.659034	0.0220802	0.164	0.569	0.713507	0.0396723	0.152	0.563	0.628813	0.0325277	0.075
431100	0.5645	0.668586	0.022778	0.114	0.5727	0.694227	0.0392733	0.126	0.5587	0.63006	0.0244692	0.107
431200	0.5487	0.664931	0.01689	0.137	0.5895	0.674683	0.0272933	0.097	0.519	0.629401	0.0291987	0.128
431300	0.5518	0.660516	0.0187907	0.135	0.5606	0.659327	0.0185153	0.105	0.5536	0.639507	0.0347555	0.123
431400	0.525	0.649156	0.017925	0.133	0.5519	0.671717	0.0367184	0.13	0.5604	0.658482	0.0386222	0.117
431500	0.5506	0.655925	0.0214157	0.129	0.5585	0.672066	0.0405388	0.139	0.5334	0.654621	0.0553735	0.132
431600	0.5437	0.652704	0.0166891	0.151	0.5279	0.654107	0.0326076	0.136	0.538	0.641759	0.0497887	0.14
431700	0.5675	0.653401	0.0185512	0.094	0.5629	0.642443	0.0309153	0.085	0.5431	0.655107	0.0583521	0.117
431800	0.5724	0.656263	0.0201752	0.103	0.5455	0.651738	0.0398872	0.14	0.5389	0.654418	0.0623805	0.127
431900	0.5576	0.655853	0.0270789	0.133	0.5379	0.643042	0.0354226	0.14	0.5406	0.639247	0.0488689	0.119
432000	0.544	0.640232	0.0243432	0.117	0.5318	0.636504	0.0311824	0.136	0.5645	0.663564	0.0390351	0.117
432100	0.5409	0.637602	0.0179286	0.124	0.565	0.62612	0.0292691	0.065	0.569	0.673204	0.0435387	0.106
432200	0.5497	0.64384	0.0160357	0.12	0.5415	0.615797	0.0210813	0.09	0.5524	0.648932	0.0450257	0.126
432300	0.5563	0.648863	0.0194506	0.088	0.5299	0.613422	0.0175177	0.098	0.5423	0.629935	0.0338818	0.117
432400	0.5385	0.653627	0.0243789	0.134	0.5224	0.612686	0.0201694	0.117	0.5515	0.615282	0.0223926	0.068
432500	0.5543	0.6598	0.0214857	0.104	0.5263	0.611216	0.0262913	0.125	0.53	0.624736	0.021392	0.105
432600	0.5758	0.647918	0.0270332	0.078	0.5451	0.626874	0.0237219	0.097	0.5451	0.631488	0.0260174	0.107
432700	0.5478	0.645774	0.0291913	0.109	0.5361	0.635246	0.0204609	0.122	0.5317	0.62603	0.0220544	0.137
432800	0.5491	0.650449	0.0174003	0.116	0.5187	0.631035	0.014565	0.135	0.5457	0.623084	0.0289931	0.12
432900	0.5216	0.655539	0.01475	0.148	0.5461	0.630047	0.0178774	0.105	0.5407	0.636101	0.020533	0.117
433000	0.5711	0.654346	0.0151596	0.104	0.5462	0.63678	0.0254242	0.11	0.5167	0.628741	0.0221506	0.149
433100	0.5488	0.643902	0.0209858	0.106	0.5343	0.643941	0.028276	0.139	0.5435	0.628419	0.0198506	0.112
433200	0.5511	0.650404	0.0153849	0.11	0.5747	0.653196	0.0258936	0.094	0.5407	0.631174	0.0267586	0.091
433300	0.5358	0.655441	0.0156679	0.128	0.5401	0.64892	0.0230968	0.124	0.5445	0.630239	0.0204311	0.096
433400	0.5489	0.647266	0.0169803	0.103	0.5397	0.65233	0.0312983	0.134	0.5363	0.625561	0.0223933	0.117
433500	0.5466	0.653995	0.0196124	0.122	0.5655	0.656009	0.0315421	0.096	0.5292	0.630109	0.0290447	0.123
433600	0.5631	0.670245	0.0176052	0.109	0.5547	0.658608	0.0290273	0.101	0.5459	0.635222	0.0406971	0.124
433700	0.5835	0.665138	0.0155953	0.111	0.5344	0.648344	0.0312639	0.125	0.533	0.638966	0.0451759	0.132
433800	0.518	0.666284	0.0219927	0.164	0.5587	0.647683	0.0376856	0.108	0.5644	0.658104	0.0441877	0.097
433900	0.5634	0.670646	0.0200013	0.13	0.5409	0.653291	0.034046	0.14	0.551	0.639182	0.0506075	0.123
434000	0.5684	0.665303	0.0254981	0.116	0.5461	0.65812	0.0309501	0.121	0.5469	0.627858	0.0509011	0.122
434100	0.5374	0.666387	0.0250762	0.147	0.5417	0.662324	0.0253747	0.12	0.533	0.623694	0.0449568	0.109
434200	0.5771	0.668081	0.0325128	0.108	0.5865	0.661148	0.0173281	0.087	0.5284	0.618099	0.0451738	0.113
434300	0.5606	0.652923	0.0322207	0.121	0.5797	0.658881	0.0173824	0.084	0.5538	0.611033	0.047262	0.072
434400	0.5633	0.673294	0.032363	0.115	0.5571	0.655861	0.0182734	0.125	0.5329	0.629133	0.0564023	0.116
434500	0.5555	0.687448	0.0385911	0.144	0.5326	0.649457	0.0191666	0.117	0.5089	0.62721	0.0566293	0.151
434600	0.5515	0.678143	0.0421153	0.144	0.5758	0.652761	0.0193716	0.098	0.55	0.653376	0.0595494	0.11
434700	0.5694	0.678525	0.0518052	0.122	0.5651	0.666784	0.0177483	0.152	0.5636	0.667815	0.0584861	0.106
434800	0.5699	0.699817	0.0420777	0.126	0.5627	0.668325	0.0213759	0.126	0.5582	0.671097	0.0534727	0.128
434900	0.5634	0.706895	0.0306143	0.141	0.553	0.667452	0.0169021	0.127	0.5655	0.693948	0.0252193	0.126
435000	0.5674	0.677417	0.0587593	0.124	0.5605	0.672928	0.0125107	0.124	0.5944	0.702479	0.0164447	0.111
435100	0.5374	0.682604	0.0553961	0.146	0.5568	0.668104	0.0164867	0.129	0.5601	0.694192	0.0188256	0.14
435200	0.5409	0.659301	0.0581919	0.133	0.5551	0.668304	0.0176582	0.136	0.566	0.698241	0.0225641	0.14
435300	0.5525	0.679903	0.0652687	0.135	0.5526	0.662192	0.0236043	0.156	0.5639	0.68954	0.0242236	0.141
435400	0.5558	0.650634	0.0713857	0.098	0.5523	0.666363	0.0171938	0.129	0.5772	0.687177	0.0249283	0.111
435500	0.5393	0.665422	0.0823517	0.129	0.5617	0.666865	0.0115219	0.104	0.6105	0.692744	0.0205636	0.078
435600	0.5556	0.642082	0.0753744	0.107	0.563	0.672973	0.0144319	0.112	0.5807	0.703043	0.0126339	0.127
435700	0.5356	0.663036	0.0807466	0.162	0.5532	0.674277	0.0170407	0.142	0.6009	0.702058	0.0180261	0.097
435800	0.5336	0.66491	0.0848048	0.154	0.5492	0.680745	0.0144441	0.13	0.547	0.695542	0.0278679	0.17
435900	0.5536	0.679716	0.0840473	0.137	0.5582	0.684766	0.018161	0.129	0.5743	0.701432	0.0271265	0.136
436000	0.5344	0.663467	0.081917	0.144	0.5385	0.668844	0.0254688	0.141	0.5815	0.686794	0.0375468	0.103
436100	0.5872	0.671119	0.0819438	0.089	0.5836	0.668437	0.0271459	0.095	0.5699	0.688159	0.0439479	0.131
436200	0.5524	0.665503	0.0764631	0.116	0.5617	0.674331	0.0250968	0.12	0.5489	0.690408	0.0513628	0.14
436300	0.5564	0.666221	0.0774014	0.143	0.5828	0.668605	0.028921	0.082	0.5307	0.662648	0.0449881	0.17
436400	0.5543	0.651551	0.0759076	0.111	0.5595	0.675145	0.0386223	0.117	0.5656	0.658923	0.0509857	0.113
436500	0.5259	0.655412	0.0842772	0.157	0.5617	0.658095	0.0349078	0.123	0.5649	0.645369	0.0355326	0.093
436600	0.5509	0.658069	0.0935195	0.14	0.5295	0.646759	0.0265828	0.131	0.5591	0.64185	0.0407763	0.11
436700	0.5492	0.675464	0.0932982	0.138	0.5252	0.654863	0.0275431	0.125	0.5488	0.636291	0.0307942	0.092
436800	0.5107	0.662119	0.102	0.164	0.5368	0.654096	0.0432965	0.138	0.5433	0.632267	0.0154787	0.107
436900	0.5474	0.656703	0.11819	0.133	0.5245	0.650524	0.0514758	0.143	0.5194	0.633716	0.0187761	0.117
437000	0.5492	0.653817	0.12805	0.12	0.573	0.652349	0.0569654	0.105	0.5325	0.632218	0.0273797	0.119
437100	0.5386	0.687503	0.124167	0.149	0.5578	0.677494	0.0611275	0.116	0.5397	0.630955	0.021165	0.104
437200	0.5534	0.649354	0.112955	0.1	0.5806	0.68441	0.0639341	0.107	0.5286	0.622876	0.0270495	0.113
437300	0.5873	0.669746	0.103701	0.101	0.5519	0.685953	0.0653765	0.142	0.5412	0.630603	0.0204734	0.127
437400	0.547	0.645316	0.103948	0.119	0.5581	0.701192	0.0658404	0.144	0.5323	0.639576	0.0132042	0.097
437500	0.5469	0.673001	0.108957	0.153	0.5201	0.672548	0.0653944	0.16	0.5285	0.636101	0.0157051	0.116
437600	0.5764	0.714094	0.0940106	0.143	0.5401	0.639106	0.065032	0.127	0.546	0.638734	0.0132177	0.143
437700	0.5625	0.656945	0.125827	0.13	0.5521	0.65914	0.0618649	0.128	0.5419	0.645347	0.0174544	0.117
437800	0.5501	0.668231	0.112832	0.151	0.5504	0.665913	0.0663358	0.135	0.5322	0.645283	0.012792	0.14
437900	0.533	0.636162	0.12205	0.14	0.5183	0.646494	0.0661874	0.186	0.5421	0.647427	0.0184927	0.135
438000	0.533	0.613477	0.11274	0.119	0.5212	0.631439	0.0691524	0.148	0.5347	0.657719	0.0231964	0.147
438100	0.5349	0.661182	0.101566	0.142	0.5432	0.625236	0.0673366	0.094	0.5822	0.650294	0.0216835	0.091
438200	0.5377	0.663387	0.100518	0.133	0.5535	0.643014	0.0689175	0.114	0.5288	0.653247	0.0230468	0.164
438300	0.583	0.684684	0.102479	0.11	0.5326	0.649563	0.0808365	0.126	0.552	0.646715	0.0298446	0.114
438400	0.5558	0.705097	0.0872391	0.161	0.5587	0.647256	0.0741824	0.125	0.5485	0.649447	0.0354249	0.129
438500	0.5269	0.656277	0.0960798	0.152	0.5437	0.659977	0.062407	0.125	0.5433	0.644231	0.0307845	0.108
438600	0.5912	0.653362	0.0880798	0.079	0.5232	0.648368	0.0716403	0.138	0.5422	0.650476	0.0314247	0.119
438700	0.5435	0.652351	0.0773558	0.13	0.5365	0.616654	0.0733695	0.119	0.5742	0.649953	0.0399609	0.094
438800	0.6083	0.682946	0.0688115	0.075	0.5198	0.608731	0.072747	0.112	0.542	0.665886	0.0468588	0.129
438900	0.5849	0.68118	0.0683068	0.118	0.5584	0.639892	0.0744474	0.118	0.5401	0.676002	0.0401166	0.14
439000	0.5539	0.677743	0.0787717	0.153	0.5568	0.674884	0.045548	0.103	0.571	0.670093	0.0359152	0.13
439100	0.5639	0.662525	0.0986077	0.127	0.5776	0.661672	0.0524646	0.085	0.5718	0.686956	0.0396483	0.113
439200	0.5482	0.64983	0.098042	0.126	0.5401	0.681051	0.020664	0.152	0.5575	0.672175	0.0450901	0.13
439300	0.5702	0.683202	0.0880362	0.137	0.5743	0.681632	0.0147299	0.119	0.5413	0.679768	0.0521531	0.157
439400	0.524	0.663407	0.091503	0.166	0.5813	0.686711	0.0161897	0.126	0.544	0.680412	0.0557659	0.166
439500	0.5408	0.677582	0.073306	0.136	0.549	0.679964	0.0214191	0.143	0.545	0.648609	0.0409963	0.144
439600	0.5344	0.668127	0.0943281	0.141	0.5474	0.678991	0.030181	0.151	0.5406	0.640556	0.039295	0.108
439700	0.5529	0.665617	0.0820899	0.125	0.5513	0.674532	0.0349574	0.139	0.5466	0.642871	0.0527981	0.14
439800	0.5604	0.669442	0.0801181	0.131	0.5636	0.665268	0.0305337	0.112	0.563	0.678318	0.0600602	0.142
439900	0.5421	0.663109	0.0706934	0.13	0.5734	0.663232	0.0235976	0.107	0.5647	0.663684	0.0627795	0.111
440000	0.5875	0.647492	0.0761513	0.091	0.5506	0.664935	0.0307675	0.141	0.574	0.68421	0.0596697	0.129
440100	0.536	0.646917	0.0756043	0.113	0.5605	0.688209	0.0350007	0.122	0.5528	0.708663	0.0545909	0.148
440200	0.5479	0.650876	0.0752116	0.132	0.571	0.682851	0.0330589	0.127	0.5486	0.670931	0.0650134	0.14
440300	0.552	0.668782	0.0751484	0.123	0.56	0.67505	0.0373299	0.124	0.5638	0.677925	0.0634311	0.143
440400	0.5424	0.658988	0.0881462	0.125	0.5632	0.670767	0.0382056	0.106	0.5795	0.652284	0.0472114	0.093
440500	0.527	0.649431	0.0931091	0.147	0.546	0.679648	0.0342995	0.151	0.5436	0.632263	0.0344223	0.108
440600	0.5355	0.678467	0.0949818	0.136	0.5512	0.695078	0.026093	0.15	0.55	0.625858	0.0307899	0.122
440700	0.5558	0.669031	0.0870484	0.136	0.5655	0.696081	0.0239198	0.128	0.5322	0.619243	0.0305963	0.099
440800	0.5583	0.670161	0.0834286	0.123	0.5628	0.691366	0.0238613	0.148	0.5191	0.61496	0.0283199	0.141
440900	0.5675	0.66104	0.0967533	0.118	0.6018	0.690016	0.0300969	0.083	0.5168	0.612788	0.0214626	0.119
441000	0.5761	0.683949	0.0872602	0.108	0.5848	0.653787	0.0253728	0.084	0.5517	0.623711	0.0218669	0.102
441100	0.5243	0.676617	0.056606	0.16	0.5252	0.648357	0.0108538	0.157	0.5147	0.640122	0.025786	0.179
441200	0.5381	0.690661	0.0426138	0.155	0.5757	0.648481	0.0113793	0.088	0.5187	0.623167	0.0302413	0.109
441300	0.5337	0.669179	0.0451394	0.155	0.5405	0.653677	0.0128139	0.143	0.5263	0.631265	0.0474337	0.15
441400	0.5641	0.681853	0.048185	0.129	0.5391	0.650755	0.00976909	0.171	0.5041	0.632645	0.0488853	0.152
441500	0.5718	0.697602	0.0544565	0.127	0.5435	0.651248	0.0087868	0.114	0.5499	0.64538	0.0462968	0.108
441600	0.575	0.679047	0.0619015	0.121	0.5664	0.655883	0.0107784	0.12	0.518	0.629459	0.0424241	0.133
441700	0.5765	0.684287	0.0749576	0.128	0.5712	0.663337	0.0162305	0.115	0.5659	0.6558	0.0506204	0.1
441800	0.536	0.639219	0.0852718	0.126	0.5305	0.658435	0.0250278	0.142	0.5682	0.668216	0.0523983	0.117
441900	0.5468	0.629085	0.0859085	0.1	0.5557	0.650734	0.029519	0.129	0.5463	0.692208	0.0411272	0.171
442000	0.5179	0.64082	0.0708831	0.156	0.5651	0.650344	0.03867	0.111	0.5588	0.694564	0.0476214	0.144
442100	0.5353	0.607141	0.0573908	0.108	0.5452	0.659835	0.0415759	0.147	0.5752	0.697748	0.0603325	0.104
442200	0.5116	0.590288	0.0574289	0.1	0.5617	0.666038	0.0410655	0.125	0.5578	0.672582	0.0706957	0.123
442300	0.5277	0.604092	0.0543682	0.105	0.5551	0.67657	0.0496682	0.139	0.5687	0.67249	0.0668043	0.101
442400	0.5321	0.635821	0.041947	0.136	0.5909	0.681514	0.048842	0.088	0.5502	0.653358	0.0700652	0.1
442500	0.5211	0.610236	0.0565396	0.134	0.5287	0.687965	0.0362405	0.163	0.5671	0.661918	0.0440103	0.119
442600	0.5272	0.60565	0.0708292	0.11	0.5432	0.68828	0.0453067	0.163	0.5416	0.650406	0.0559289	0.129
442700	0.5463	0.64256	0.0666376	0.12	0.5637	0.661282	0.0433988	0.129	0.5582	0.66977	0.0317134	0.145
442800	0.5625	0.657877	0.0509244	0.104	0.5479	0.662789	0.0449193	0.128	0.5578	0.667104	0.0204825	0.109
442900	0.5627	0.676373	0.0392199	0.118	0.5574	0.665697	0.0488344	0.141	0.578	0.672822	0.0240678	0.108
443000	0.5647	0.659028	0.0325406	0.087	0.5336	0.650275	0.0579507	0.143	0.5557	0.667989	0.0209453	0.111
443100	0.5505	0.666579	0.0368777	0.138	0.5271	0.670525	0.0437138	0.156	0.5584	0.663299	0.0151376	0.121
443200	0.5825	0.677275	0.0355962	0.107	0.548	0.675222	0.0439221	0.153	0.5722	0.667637	0.0101376	0.098
443300	0.5745	0.676951	0.0386821	0.132	0.5603	0.674427	0.0483503	0.119	0.5383	0.665234	0.0147036	0.153
443400	0.5314	0.669746	0.0460411	0.119	0.5611	0.655514	0.061609	0.101	0.574	0.67227	0.0179238	0.095
443500	0.5488	0.662287	0.0507608	0.118	0.5517	0.667215	0.0511917	0.137	0.5827	0.666096	0.0197241	0.103
443600	0.5653	0.682136	0.0352218	0.125	0.5491	0.653065	0.0521098	0.135	0.5596	0.668868	0.0254594	0.108
443700	0.5467	0.676171	0.0278062	0.129	0.5497	0.653813	0.0376976	0.137	0.5771	0.674032	0.0180824	0.111
443800	0.5811	0.664143	0.029775	0.101	0.5542	0.665241	0.0377377	0.121	0.5368	0.66923	0.0158162	0.126
443900	0.5553	0.675438	0.0353218	0.112	0.5608	0.664624	0.0400934	0.131	0.5734	0.672949	0.0102011	0.128
444000	0.5254	0.660098	0.0238301	0.17	0.539	0.655907	0.0410982	0.129	0.5799	0.670686	0.0139619	0.098
444100	0.5473	0.63457	0.0271541	0.135	0.5767	0.662889	0.0323202	0.099	0.5681	0.677613	0.0172257	0.11
444200	0.551	0.645491	0.0448368	0.115	0.5591	0.672838	0.0250916	0.139	0.5797	0.661969	0.0131496	0.099
444300	0.5714	0.640656	0.0516343	0.085	0.5582	0.674546	0.0329597	0.158	0.5542	0.661532	0.0113766	0.118
444400	0.5657	0.655179	0.0653595	0.126	0.517	0.662556	0.0404502	0.175	0.5515	0.659457	0.00970798	0.113
444500	0.545	0.69455	0.0583916	0.156	0.5623	0.655724	0.0394161	0.102	0.5336	0.659645	0.00829029	0.149
444600	0.5953	0.709181	0.041831	0.109	0.5363	0.646231	0.0478351	0.122	0.5538	0.656039	0.0118464	0.136
444700	0.5971	0.711015	0.0458426	0.12	0.5662	0.633338	0.0567546	0.07	0.5437	0.655336	0.00855277	0.121
444800	0.5582	0.714019	0.0247301	0.153	0.5699	0.67547	0.0492183	0.123	0.5287	0.662948	0.0124061	0.145
444900	0.5636	0.705047	0.025898	0.13	0.5781	0.669907	0.0513467	0.114	0.5647	0.663589	0.0118971	0.083
445000	0.5643	0.70356	0.0261344	0.13	0.5332	0.680415	0.036188	0.148	0.5692	0.662258	0.012248	0.106
445100	0.5904	0.708035	0.0295892	0.102	0.5688	0.686087	0.0319778	0.148	0.5554	0.65874	0.0185759	0.114
445200	0.5474	0.691348	0.0509003	0.153	0.5718	0.687042	0.0395118	0.133	0.5717	0.672901	0.0134871	0.108
445300	0.5354	0.688679	0.0441192	0.17	0.5485	0.667351	0.0585421	0.102	0.5745	0.674842	0.0143876	0.097
445400	0.5417	0.6716	0.0568572	0.134	0.5235	0.668681	0.0611154	0.158	0.5343	0.675722	0.0186285	0.131
445500	0.545	0.668533	0.0573203	0.147	0.5691	0.680323	0.0549693	0.122	0.5338	0.684329	0.0194019	0.151
445600	0.576	0.665747	0.0753723	0.079	0.5934	0.695672	0.0415385	0.124	0.5849	0.682305	0.0180362	0.087
445700	0.572	0.668766	0.0883297	0.107	0.583	0.710774	0.0296294	0.151	0.57	0.68638	0.018195	0.109
445800	0.5315	0.64561	0.0848006	0.141	0.5898	0.724811	0.0260533	0.129	0.5715	0.69028	0.0184309	0.141
445900	0.5245	0.655019	0.099009	0.154	0.5799	0.7146	0.0229958	0.133	0.5611	0.683896	0.0174017	0.121
446000	0.5427	0.688194	0.0796535	0.162	0.5696	0.711214	0.0294768	0.149	0.5437	0.689795	0.0153892	0.158
446100	0.5663	0.6968	0.0719529	0.139	0.5772	0.731038	0.029715	0.166	0.5639	0.697106	0.0140082	0.118
446200	0.5813	0.676694	0.0744667	0.112	0.5887	0.747276	0.0289997	0.146	0.5662	0.700906	0.0146554	0.132
446300	0.5855	0.683038	0.0671313	0.122	0.5531	0.731096	0.029391	0.171	0.5723	0.70846	0.0152639	0.139
446400	0.5638	0.716744	0.0501926	0.148	0.5596	0.728044	0.0270844	0.173	0.5464	0.718546	0.011067	0.179
446500	0.6027	0.701356	0.0498528	0.101	0.5652	0.71049	0.0294082	0.141	0.5653	0.715848	0.0208357	0.162
446600	0.5442	0.704081	0.0575582	0.145	0.5259	0.709341	0.0221547	0.172	0.6101	0.720408	0.0202412	0.102
446700	0.5593	0.699771	0.0545501	0.137	0.5795	0.708555	0.0286936	0.133	0.5699	0.709596	0.0225469	0.151
446800	0.5644	0.683614	0.0461833	0.129	0.5332	0.692033	0.0213038	0.144	0.5674	0.705268	0.0251441	0.144
446900	0.5577	0.692516	0.0596577	0.134	0.5594	0.690904	0.0107539	0.143	0.5986	0.704262	0.0268035	0.097
447000	0.5644	0.661874	0.0578483	0.126	0.5882	0.694632	0.0107095	0.1	0.5376	0.681181	0.030938	0.187
447100	0.5355	0.657376	0.0401621	0.132	0.5909	0.692891	0.0205773	0.123	0.5793	0.691041	0.0303752	0.108
447200	0.5336	0.667579	0.0337134	0.146	0.5668	0.685755	0.0240193	0.125	0.5494	0.675528	0.0274248	0.115
447300	0.5641	0.68017	0.0329589	0.123	0.554	0.687123	0.0277023	0.145	0.5604	0.669255	0.0279147	0.14
447400	0.5566	0.672573	0.025822	0.122	0.5594	0.692956	0.0330717	0.153	0.5774	0.665349	0.0237524	0.089
447500	0.5472	0.679634	0.0181308	0.139	0.5451	0.691557	0.034077	0.16	0.5502	0.655215	0.0184771	0.123
447600	0.549	0.675008	0.0179814	0.151	0.5589	0.673606	0.0251646	0.129	0.5371	0.65153	0.0177449	0.158
447700	0.5692	0.673854	0.0201145	0.116	0.5782	0.677744	0.0282115	0.122	0.5579	0.650632	0.0133567	0.108
447800	0.5514	0.659702	0.0220913	0.137	0.5546	0.671042	0.0290734	0.131	0.5647	0.644944	0.016066	0.11
447900	0.5809	0.654309	0.0204265	0.094	0.5682	0.672394	0.0312206	0.106	0.5349	0.639786	0.0121404	0.147
448000	0.5165	0.647117	0.0156374	0.158	0.5374	0.666012	0.035662	0.149	0.5635	0.64217	0.0181289	0.088
448100	0.546	0.657081	0.0221107	0.142	0.5511	0.668858	0.0420385	0.142	0.559	0.649839	0.0149678	0.089
448200	0.5587	0.647314	0.0174133	0.101	0.5672	0.662742	0.0381853	0.109	0.5387	0.651405	0.0164885	0.139
448300	0.5269	0.642655	0.0185891	0.163	0.5748	0.663405	0.0259139	0.092	0.5401	0.663162	0.0127354	0.133
448400	0.5316	0.63649	0.014986	0.117	0.5618	0.670187	0.0206303	0.127	0.5536	0.669437	0.0147041	0.142
448500	0.5393	0.638215	0.0174546	0.139	0.5479	0.694364	0.0531066	0.171	0.5555	0.669835	0.0133628	0.108
448600	0.5027	0.631731	0.0178117	0.157	0.5664	0.675243	0.0426063	0.117	0.5635	0.667548	0.0237941	0.117
448700	0.5382	0.628733	0.0223439	0.095	0.5737	0.676837	0.0440547	0.103	0.5564	0.664588	0.0216505	0.144
448800	0.5366	0.630438	0.0205099	0.106	0.5591	0.693602	0.0672396	0.146	0.529	0.653694	0.0199732	0.138
