Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo
2575000	0.4246	0.747305	0.00391615	0.00382968	0.00599304	0.567428	0.0337734	0.4381	0.756705	0.00845467	0.0100318	0.010936	0.565019	0.0185025	0.4381	0.752369	0.00357398	0.00447384	0.00477572	0.586648	0.0186629
2580000	0.4282	0.757166	0.00661647	0.00729346	0.00961376	0.567712	0.0335787	0.4315	0.76458	0.00637378	0.00512903	0.00781735	0.560661	0.0181302	0.425	0.735212	0.0056444	0.00497008	0.00619167	0.581958	0.0300617
2585000	0.4318	0.76848	0.014775	0.012723	0.0102853	0.544995	0.0167108	0.4285	0.750617	0.00669746	0.00613061	0.01076	0.562812	0.0255737	0.427	0.762648	0.00429282	0.00612061	0.00756865	0.552788	0.0194266
2590000	0.4379	0.74717	0.00551559	0.00485065	0.00596629	0.58005	0.0674401	0.4125	0.776413	0.00361011	0.00408445	0.00547669	0.530983	0.0236511	0.4374	0.744806	0.0170455	0.0154377	0.0159451	0.572607	0.0335323
2595000	0.4286	0.757673	0.00909918	0.0111952	0.0113206	0.561571	0.0259572	0.4328	0.755497	0.00764774	0.00649123	0.00797898	0.569128	0.018366	0.4285	0.771889	0.00402504	0.00438534	0.0054627	0.552253	0.0126898
2600000	0.4171	0.756253	0.00641167	0.00636323	0.0108112	0.550012	0.0150769	0.4432	0.740803	0.00543613	0.00590409	0.00724651	0.599661	0.023265	0.4316	0.764047	0.00434186	0.00465954	0.0066875	0.557545	0.0360158
2605000	0.4368	0.763809	0.00279265	0.00504251	0.0056526	0.566485	0.0152842	0.4285	0.740177	0.00213119	0.00213941	0.00454519	0.571846	0.0348942	0.4334	0.744758	0.00851265	0.00638302	0.00780271	0.582369	0.0401463
2610000	0.4304	0.748387	0.0028136	0.00292807	0.00617792	0.574022	0.022995	0.4267	0.75652	0.00726942	0.00659215	0.00762071	0.559677	0.0398959	0.4259	0.760246	0.0107599	0.0115414	0.00938415	0.547049	0.047584
2615000	0.4162	0.762718	0.0117035	0.0138013	0.0145395	0.547832	0.0365423	0.4285	0.775187	0.00665041	0.0054215	0.00755836	0.550283	0.0292766	0.4336	0.758067	0.00854701	0.00718775	0.00816221	0.561065	0.0172216
2620000	0.4263	0.762426	0.00316241	0.00516782	0.00749938	0.555681	0.0165974	0.4417	0.747873	0.00509461	0.00517474	0.00766818	0.591177	0.0219342	0.4218	0.775685	0.0125081	0.0132416	0.0129675	0.534249	0.0238534
2625000	0.446	0.742373	0.00768468	0.00772811	0.00833571	0.589774	0.0247507	0.4249	0.765079	0.0055816	0.0047996	0.00680452	0.555321	0.0166628	0.4312	0.756033	0.00462642	0.00619917	0.00727021	0.562516	0.0188484
2630000	0.4177	0.776245	0.00301919	0.00538244	0.00947536	0.541075	0.0323257	0.4246	0.77414	0.0081087	0.00790686	0.0090002	0.535763	0.0281156	0.4303	0.776054	0.0112807	0.0106656	0.0100603	0.546339	0.0158955
2635000	0.4223	0.768556	0.00419426	0.00360898	0.00569076	0.547937	0.0194887	0.4165	0.783537	0.0111532	0.0114213	0.00921614	0.520735	0.018042	0.4238	0.742564	0.0101103	0.00912011	0.00701958	0.567271	0.0246358
2640000	0.4303	0.754883	0.00301135	0.0046452	0.00805114	0.567015	0.0400729	0.4269	0.760955	0.00722022	0.00537864	0.00659464	0.556215	0.0328301	0.4376	0.747468	0.00526946	0.0062363	0.0102975	0.582095	0.0188993
2645000	0.4294	0.755272	0.0073445	0.00785867	0.00899518	0.565306	0.0395144	0.4216	0.780606	0.00303227	0.00367356	0.00527523	0.537809	0.0130601	0.4366	0.742013	0.00554618	0.00748933	0.00764492	0.578246	0.0423915
2650000	0.4153	0.776544	0.0059727	0.0047691	0.00769943	0.536742	0.019228	0.4137	0.767075	0.000867303	0.00174661	0.00422515	0.540643	0.020257	0.4333	0.763598	0.00845908	0.00791397	0.00819738	0.555949	0.0187437
2655000	0.437	0.747357	0.0134784	0.0123815	0.00868776	0.569602	0.0130724	0.4115	0.776176	0.00486464	0.0061468	0.00876877	0.528996	0.0338823	0.4163	0.782114	0.00741211	0.00687139	0.0083085	0.525035	0.0212212
2660000	0.447	0.74466	0.00199601	0.00292335	0.00498642	0.594267	0.0236723	0.4323	0.76209	0.00482204	0.00463446	0.00765987	0.562261	0.024553	0.4154	0.765188	0.0103582	0.00910055	0.0119204	0.540958	0.0450958
2665000	0.423	0.769724	0.00551025	0.00587892	0.00670448	0.542687	0.0266046	0.4113	0.773663	0.00382409	0.00594753	0.00651689	0.529515	0.0243771	0.4166	0.760352	0.00352268	0.00377341	0.00673001	0.551211	0.0301898
2670000	0.4172	0.76166	0.00527009	0.00670018	0.0102443	0.54915	0.0109193	0.4215	0.750985	0.00520598	0.00498388	0.00716692	0.560349	0.0515559	0.4265	0.773358	0.00597345	0.00609535	0.00690506	0.540576	0.0229438
2675000	0.4215	0.764792	0.00310628	0.00371023	0.00592746	0.560046	0.05915	0.4131	0.766892	0.00963185	0.0106174	0.0139678	0.540829	0.112978	0.4283	0.749073	0.00945354	0.00860163	0.0094542	0.568621	0.0222008
2680000	0.4271	0.768478	0.00647321	0.00474269	0.00787951	0.552095	0.0321632	0.422	0.76492	0.0035524	0.00556703	0.00818401	0.5526	0.0801841	0.4345	0.773028	0.0052166	0.00516122	0.00631971	0.556774	0.0211441
2685000	0.4155	0.781422	0.00698413	0.0079853	0.00838899	0.519131	0.0416417	0.4361	0.75578	0.00306098	0.00361859	0.00507777	0.573985	0.0279533	0.4218	0.758296	0.00802676	0.0096493	0.00973283	0.55829	0.0311997
2690000	0.411	0.7756	0.00737463	0.00735988	0.00798226	0.530411	0.0161631	0.4368	0.756705	0.0054016	0.00557985	0.00661434	0.575903	0.0291094	0.428	0.770453	0.0031369	0.00276425	0.00554664	0.546446	0.029928
2695000	0.4346	0.761186	0.00186003	0.00259775	0.00478519	0.567122	0.0129173	0.4293	0.784074	0.0128261	0.0110092	0.00899329	0.535051	0.0218291	0.4278	0.757533	0.00660442	0.00745461	0.00925931	0.561852	0.012694
2700000	0.4293	0.762507	0.00228154	0.00292864	0.00446833	0.566235	0.025244	0.4316	0.765516	0.00816512	0.0093087	0.00964148	0.558364	0.0275769	0.4204	0.767169	0.00570927	0.00490473	0.00653637	0.54916	0.0270795
2705000	0.4341	0.741996	0.0016831	0.0025791	0.00490987	0.580657	0.0258145	0.4325	0.774721	0.00360523	0.00392007	0.00641065	0.552569	0.0225955	0.4321	0.755622	0.00464253	0.0052559	0.00597959	0.562492	0.0179515
2710000	0.4336	0.748265	0.00542965	0.00396046	0.00800066	0.572706	0.0343083	0.4379	0.755664	0.0100892	0.00741253	0.0135758	0.565641	0.0657117	0.4287	0.747233	0.00766195	0.00774673	0.00940751	0.571483	0.0149607
2715000	0.4239	0.775982	0.00285463	0.00257172	0.00466049	0.541098	0.0203041	0.4218	0.768724	0.00440626	0.00551638	0.00877761	0.547914	0.0139964	0.4111	0.758307	0.00563625	0.00614047	0.00743059	0.544596	0.0216971
2720000	0.4299	0.756231	0.00483537	0.00594637	0.00821446	0.557376	0.01604	0.4166	0.771796	0.00496546	0.00563832	0.0102845	0.539671	0.0522024	0.4064	0.769216	0.00232509	0.0034626	0.00592122	0.529294	0.01687
2725000	0.4259	0.757516	0.00589302	0.00549613	0.00735372	0.551565	0.0249558	0.427	0.754891	0.00593878	0.00798272	0.00771527	0.569029	0.0136712	0.4409	0.768501	0.0085827	0.00711979	0.0129835	0.573489	0.0459442
2730000	0.4336	0.759321	0.00898411	0.00957917	0.00789973	0.566152	0.0688732	0.4381	0.756818	0.0121495	0.0098202	0.0140868	0.570451	0.0200194	0.4408	0.733925	0.00620655	0.00663837	0.00624989	0.599199	0.02083
2735000	0.4302	0.754727	0.00714121	0.00813182	0.00892235	0.572373	0.0207431	0.4334	0.74835	0.00589345	0.00467121	0.00688375	0.577425	0.0244849	0.4262	0.75	0.0100548	0.010383	0.00931526	0.564417	0.0388923
2740000	0.4343	0.747316	0.00662565	0.00796436	0.00952737	0.586897	0.029074	0.4223	0.754585	0.00585849	0.00595111	0.00798405	0.568354	0.0344166	0.4215	0.777282	0.00735771	0.00866528	0.00916835	0.533776	0.0157864
2745000	0.4299	0.78089	0.00727353	0.00734481	0.00600654	0.541276	0.0341294	0.4256	0.75527	0.00636075	0.00693813	0.00859767	0.556786	0.0140217	0.4522	0.745274	0.0070529	0.00573624	0.00680528	0.592042	0.0186555
2750000	0.437	0.754152	0.00260664	0.00279347	0.00427562	0.576581	0.0635526	0.4227	0.753574	0.00227066	0.00302752	0.00460027	0.556167	0.0419233	0.4233	0.767834	0.0101166	0.0100967	0.00739104	0.543815	0.0212739
2755000	0.4233	0.7666	0.00926539	0.0119757	0.0110091	0.544669	0.104974	0.4305	0.751446	0.00419092	0.00320636	0.00644101	0.575883	0.0230374	0.4236	0.752246	0.011051	0.00990801	0.00962779	0.556197	0.0175375
2760000	0.4414	0.734728	0.00596273	0.00954121	0.00888374	0.58726	0.135166	0.4437	0.758092	0.00811069	0.00766819	0.00962017	0.573507	0.0415924	0.4325	0.76171	0.00733272	0.00712496	0.00731079	0.554294	0.0102942
2765000	0.4271	0.757084	0.00524037	0.00602846	0.008154	0.564673	0.0256597	0.4524	0.728671	0.00601622	0.00550261	0.00810804	0.615037	0.0175035	0.4251	0.755051	0.00635353	0.00451264	0.00432309	0.56367	0.0253426
2770000	0.4233	0.759226	0.00805009	0.00823824	0.0114873	0.550426	0.0288268	0.4278	0.760157	0.00273473	0.00396417	0.0062315	0.567594	0.046531	0.4286	0.748991	0.00441552	0.00483191	0.00878561	0.565056	0.0243771
2775000	0.4237	0.763163	0.00424771	0.0050933	0.00717608	0.552323	0.0537162	0.4383	0.768905	0.00485325	0.0062895	0.00642436	0.561419	0.0196459	0.4281	0.768124	0.00247692	0.00290053	0.00451674	0.556944	0.017742
2780000	0.4226	0.738932	0.00464253	0.00322736	0.00660456	0.571471	0.0501079	0.4216	0.737743	0.00762125	0.00583456	0.00879066	0.570508	0.0402552	0.43	0.753575	0.0071511	0.00822976	0.0131886	0.566246	0.0118284
2785000	0.4395	0.753052	0.00382318	0.0043457	0.00601775	0.585745	0.0210268	0.4129	0.765079	0.00688913	0.00590695	0.00884639	0.536727	0.0254978	0.4228	0.762991	0.00312709	0.00357173	0.0061587	0.561688	0.0420633
2790000	0.4225	0.768542	0.00397702	0.00336903	0.00503169	0.547181	0.106102	0.4176	0.769643	0.00283163	0.00276945	0.00550558	0.547255	0.0146993	0.4137	0.746147	0.00490524	0.00551501	0.00788216	0.558984	0.015159
2795000	0.4203	0.763817	0.0124672	0.0128978	0.0135014	0.54648	0.0251509	0.4239	0.765795	0.00467498	0.00350777	0.00553065	0.55723	0.0171836	0.4301	0.741579	0.00189979	0.00217405	0.00466978	0.574264	0.0169441
2800000	0.444	0.751741	0.00316225	0.00322032	0.00642533	0.58756	0.0782066	0.4247	0.734331	0.00681391	0.0076527	0.00771386	0.57946	0.0585456	0.4184	0.757964	0.0096959	0.00953429	0.0100709	0.557957	0.0129316
2805000	0.4251	0.77554	0.00330542	0.00342896	0.00524885	0.544127	0.0181452	0.4164	0.774761	0.0055806	0.00550849	0.00849266	0.535222	0.0245114	0.4359	0.741512	0.00314086	0.00327704	0.00516355	0.587394	0.0183103
2810000	0.4229	0.753772	0.00722022	0.00747818	0.00697994	0.561186	0.0141993	0.4135	0.770275	0.0108557	0.01004	0.00995052	0.542632	0.0298783	0.4539	0.715844	0.00326442	0.00275055	0.00533918	0.633057	0.0198055
2815000	0.4297	0.755882	0.00552105	0.00779216	0.00928325	0.550754	0.027874	0.4188	0.752127	0.00759437	0.00714494	0.00848481	0.555506	0.0290461	0.4338	0.761273	0.00759494	0.00630823	0.0101644	0.563965	0.0240139
2820000	0.4429	0.738788	0.00347913	0.00532619	0.00668252	0.594437	0.0200762	0.4261	0.753383	0.00684307	0.00701645	0.0079345	0.567477	0.0557644	0.4227	0.764214	0.00444939	0.00592007	0.00916219	0.549556	0.0194702
2825000	0.4419	0.732866	0.0059955	0.00568558	0.00743843	0.60071	0.0245724	0.4229	0.759446	0.00180099	0.0027835	0.00589646	0.561999	0.0581097	0.4241	0.760795	0.00671892	0.00494939	0.00723446	0.551755	0.0496446
2830000	0.4332	0.756591	0.0062645	0.00843587	0.00840208	0.567034	0.0506445	0.4307	0.765328	0.0085934	0.00714802	0.00796048	0.553945	0.0297709	0.4341	0.753537	0.00631579	0.00584367	0.00847439	0.565929	0.0261611
2835000	0.4144	0.780483	0.00864432	0.00686831	0.0108427	0.526603	0.0556321	0.4305	0.732014	0.0124105	0.0101586	0.0103081	0.573742	0.0427088	0.4123	0.764309	0.0107043	0.0111134	0.00870616	0.540101	0.0348781
2840000	0.4378	0.763684	0.00581395	0.00462223	0.00692495	0.563828	0.0279573	0.422	0.780197	0.00605144	0.00598399	0.0065397	0.535664	0.0314618	0.4215	0.77673	0.0034828	0.00432695	0.00715419	0.542211	0.0225329
2845000	0.4387	0.757148	0.0103189	0.00960589	0.00832168	0.568122	0.0240402	0.4177	0.778675	0.00620586	0.00592922	0.00739636	0.535176	0.029619	0.4223	0.760763	0.00778643	0.00822744	0.00777757	0.549621	0.0290927
2850000	0.4068	0.781232	0.00456337	0.00361785	0.00568615	0.518856	0.0243697	0.4335	0.755731	0.00373396	0.00444801	0.00661948	0.573093	0.0156895	0.4225	0.763808	0.00467082	0.00416186	0.00568103	0.554766	0.0319786
2855000	0.424	0.769301	0.00332742	0.00404993	0.00628941	0.54497	0.0102863	0.441	0.752535	0.00741449	0.00890042	0.00988775	0.574994	0.027799	0.4106	0.770455	0.00805085	0.00814755	0.00911092	0.539024	0.0157302
2860000	0.4282	0.744551	0.0028136	0.00263102	0.00488931	0.578704	0.0128992	0.4038	0.792632	0.00727126	0.00828706	0.0125311	0.508904	0.0224553	0.4459	0.739094	0.00500751	0.00709905	0.00844755	0.605732	0.0243989
2865000	0.4383	0.75807	0.00353941	0.00455047	0.00607797	0.567473	0.0632456	0.4258	0.741207	0.00513419	0.00396418	0.00545437	0.575798	0.0473921	0.4244	0.767078	0.00489324	0.00480594	0.00801391	0.553191	0.0160908
2870000	0.4283	0.743442	0.00747314	0.00537775	0.00788425	0.579323	0.0257206	0.447	0.734559	0.00858369	0.00779116	0.0108953	0.59345	0.104183	0.4266	0.742732	0.00582751	0.00489995	0.00871178	0.576126	0.0227873
2875000	0.419	0.767541	0.00719895	0.00649455	0.00684947	0.547269	0.0184956	0.4432	0.735906	0.0113861	0.0119715	0.0101617	0.59791	0.0189942	0.4249	0.749911	0.0109141	0.00845752	0.00874246	0.563721	0.0284448
2880000	0.4162	0.766691	0.00607639	0.0083175	0.00920006	0.539901	0.0221904	0.425	0.77013	0.00707495	0.0099796	0.0118215	0.550312	0.0940621	0.4387	0.758112	0.00424829	0.00548885	0.00654372	0.573376	0.0235294
2885000	0.4427	0.741071	0.00688976	0.00534697	0.00763707	0.59216	0.0161059	0.4361	0.736045	0.00872939	0.00858024	0.00809362	0.5859	0.0177258	0.419	0.741389	0.0081874	0.00731071	0.00829584	0.55874	0.0498254
2890000	0.4349	0.751961	0.00821018	0.00829183	0.00846624	0.57423	0.0478405	0.4346	0.757677	0.00651011	0.00580781	0.0080989	0.563459	0.0140914	0.4335	0.750568	0.00958168	0.00837697	0.00741154	0.573391	0.0514014
2895000	0.436	0.751516	0.00543864	0.00525999	0.00792421	0.582768	0.0143948	0.4206	0.755728	0.00381422	0.00540931	0.00737643	0.55747	0.0138802	0.4383	0.736142	0.00344403	0.00426792	0.00666451	0.592115	0.0152086
2900000	0.4249	0.757283	0.00272418	0.00431741	0.00698242	0.56791	0.0468331	0.418	0.76566	0.00524934	0.00520028	0.00704109	0.539908	0.0230924	0.4115	0.766467	0.00408076	0.00379248	0.00559829	0.538365	0.0309423
2905000	0.4085	0.789157	0.00494438	0.00534444	0.00734111	0.516443	0.0258405	0.4289	0.748501	0.0103926	0.0111542	0.0164758	0.570665	0.0376743	0.4293	0.751989	0.00897997	0.0081763	0.00892461	0.562944	0.0204339
2910000	0.4277	0.774954	0.00838852	0.00774758	0.010509	0.543432	0.0247845	0.4379	0.766978	0.0071577	0.00676481	0.00741789	0.568439	0.0116006	0.4379	0.72423	0.00750939	0.00592983	0.0091549	0.593345	0.0305471
2915000	0.4091	0.761896	0.00514801	0.00552949	0.00704525	0.541573	0.0236307	0.4248	0.754876	0.00657447	0.00579265	0.00890687	0.560583	0.0216837	0.4355	0.745351	0.00620229	0.0047823	0.00679682	0.584233	0.0294775
2920000	0.4251	0.768475	0.00643586	0.00718703	0.00892519	0.551625	0.0266283	0.4445	0.726314	0.00941236	0.0102204	0.0106762	0.609877	0.0171106	0.4321	0.745777	0.00892647	0.00690425	0.00782208	0.578196	0.0440106
2925000	0.4179	0.777237	0.00579648	0.00598711	0.00803546	0.537528	0.0317261	0.4235	0.760846	0.00581916	0.005843	0.00913074	0.553542	0.0202139	0.422	0.768556	0.00353201	0.00273912	0.00580996	0.544493	0.0245162
2930000	0.4406	0.739643	0.00344658	0.00469642	0.00617513	0.58821	0.0806185	0.4311	0.760206	0.00641319	0.00546204	0.00528931	0.5653	0.0813354	0.4315	0.764109	0.00524755	0.00456274	0.00768385	0.556775	0.0535339
2935000	0.4247	0.76065	0.0073991	0.00685597	0.0093294	0.548805	0.0225654	0.4141	0.77468	0.00618073	0.00924515	0.00837382	0.534065	0.0115864	0.4332	0.752321	0.0086227	0.00680544	0.00861778	0.566795	0.0542333
2940000	0.4347	0.75352	0.00282552	0.0040588	0.00719424	0.572515	0.0302936	0.441	0.742925	0.00634301	0.00666102	0.00692712	0.574952	0.03398	0.4269	0.787548	0.00130804	0.00187547	0.00387729	0.529394	0.0131004
2945000	0.4186	0.762036	0.00855638	0.00781721	0.00725963	0.551682	0.0375802	0.4163	0.768462	0.00239286	0.00197905	0.00462643	0.544004	0.0332201	0.4289	0.769955	0.00782123	0.00748095	0.00700937	0.548605	0.0603366
2950000	0.4443	0.762118	0.00594813	0.00661437	0.00701721	0.579865	0.0400472	0.4273	0.747933	0.00486674	0.00411268	0.00549617	0.5679	0.0179361	0.4271	0.759657	0.00521779	0.00548905	0.0072417	0.56503	0.0265636
2955000	0.4181	0.785107	0.0057337	0.00623605	0.00860925	0.53119	0.029492	0.4215	0.777902	0.0056338	0.00470125	0.00649384	0.533922	0.0313344	0.4203	0.769646	0.0151188	0.0150131	0.0136914	0.540561	0.0372228
2960000	0.4279	0.749692	0.00324751	0.00411079	0.00577534	0.57146	0.0307465	0.4354	0.741563	0.0112118	0.0118206	0.0117715	0.575404	0.0394265	0.435	0.76779	0.0102436	0.00802846	0.00888774	0.553968	0.0178184
2965000	0.4145	0.763941	0.00757576	0.00748479	0.0139135	0.538414	0.0268095	0.446	0.739648	0.0118959	0.00833018	0.00844446	0.588508	0.111512	0.4156	0.777611	0.00490928	0.00679994	0.0080855	0.5352	0.0204372
2970000	0.4334	0.73925	0.00456402	0.00413423	0.00727533	0.581809	0.051762	0.431	0.739153	0.00806643	0.00783525	0.00923303	0.577112	0.0277132	0.4282	0.730504	0.0114177	0.0111065	0.0121067	0.575338	0.0172346
2975000	0.431	0.756566	0.00415993	0.00473396	0.00529355	0.562996	0.0282534	0.4191	0.747489	0.00519892	0.00464095	0.00834733	0.557622	0.0187896	0.4234	0.770681	0.00507055	0.00474265	0.00613106	0.548037	0.0170949
2980000	0.4069	0.765732	0.00613887	0.00795629	0.00995921	0.523109	0.044512	0.4287	0.758082	0.00434783	0.0055977	0.00836554	0.564769	0.0165689	0.4335	0.739071	0.00575954	0.00394098	0.00622586	0.585005	0.0242017
2985000	0.4263	0.749334	0.0102951	0.00771603	0.00809059	0.563116	0.0410449	0.4311	0.762327	0.00298028	0.00308211	0.00519406	0.556037	0.0154331	0.4314	0.757517	0.007133	0.00868645	0.012037	0.559805	0.0297201
2990000	0.4383	0.75229	0.00735469	0.00633251	0.00888263	0.585989	0.0262942	0.3992	0.772495	0.01222	0.0109845	0.0137396	0.516294	0.0234014	0.4265	0.739305	0.00725486	0.00820116	0.00759282	0.573664	0.0320912
2995000	0.4079	0.78036	0.010337	0.0106067	0.0129676	0.516844	0.102528	0.4077	0.796307	0.00468527	0.00491963	0.00705118	0.51453	0.0262872	0.4389	0.752819	0.0115702	0.00675301	0.00934451	0.575518	0.0681289
3000000	0.423	0.732532	0.00610185	0.00644192	0.00859834	0.571167	0.180472	0.4233	0.747809	0.0117941	0.00970081	0.00869219	0.564441	0.02165	0.4342	0.747748	0.00614948	0.00629378	0.00859441	0.577952	0.100888
3005000	0.4282	0.755678	0.00527039	0.00605725	0.00960913	0.552199	0.298373	0.406	0.771785	0.00814196	0.00797187	0.00744367	0.524883	0.01228	0.441	0.720857	0.00965693	0.00808295	0.0108906	0.599055	0.0262107
3010000	0.4218	0.768498	0.00484581	0.00895763	0.0148884	0.538569	0.29736	0.4258	0.751593	0.00298713	0.00253192	0.00508639	0.566911	0.016943	0.4259	0.766509	0.0126162	0.0111726	0.00963236	0.539208	0.0335624
3015000	0.4241	0.784106	0.00605144	0.00688111	0.00714094	0.537028	0.332956	0.4224	0.75437	0.00853741	0.00723212	0.0104368	0.560471	0.106958	0.4118	0.77491	0.00739801	0.00730506	0.0109825	0.525367	0.0123488
3020000	0.4315	0.759829	0.010048	0.00833182	0.0107876	0.564491	0.271086	0.4321	0.732865	0.0105668	0.00908768	0.0116409	0.581629	0.0486315	0.4173	0.764783	0.0157362	0.0140733	0.0106652	0.527546	0.0172224
3025000	0.4341	0.761754	0.00347142	0.00402976	0.00673543	0.570789	0.0183224	0.4345	0.736797	0.00819475	0.00543466	0.00747309	0.587019	0.0589713	0.4268	0.765181	0.00202977	0.0022077	0.0046954	0.555327	0.0170334
3030000	0.4276	0.748676	0.00784495	0.00657222	0.00775811	0.569815	0.0127457	0.4321	0.77822	0.00424866	0.00519089	0.00564492	0.553753	0.0276493	0.4218	0.774497	0.00458415	0.00612891	0.01177	0.54101	0.0336464
3035000	0.4217	0.762875	0.00554939	0.0067558	0.00825201	0.554423	0.0262925	0.4333	0.757917	0.0057924	0.00521113	0.00753934	0.566804	0.0210349	0.4266	0.736056	0.00706714	0.00570141	0.008232	0.580483	0.0299384
3040000	0.4137	0.771621	0.00322027	0.00318355	0.00531927	0.543162	0.0152567	0.4225	0.769018	0.0109385	0.0114972	0.01316	0.543749	0.0385762	0.4208	0.764132	0.0126942	0.0100704	0.0115794	0.552295	0.0228689
3045000	0.4187	0.778172	0.00344828	0.00417351	0.00621128	0.529508	0.026496	0.4171	0.767407	0.00586957	0.00547279	0.00740274	0.547168	0.0196282	0.4289	0.765485	0.00294517	0.00361332	0.00653698	0.553282	0.0234518
3050000	0.4384	0.744433	0.00913023	0.00776505	0.00900524	0.580609	0.0232454	0.4354	0.745317	0.00406601	0.00587526	0.00718205	0.577238	0.0202769	0.4192	0.756487	0.00512364	0.00530864	0.00550157	0.553195	0.0348946
3055000	0.4238	0.7575	0.0047372	0.00468818	0.0073394	0.565573	0.0355372	0.4283	0.744771	0.0106704	0.0103227	0.0102124	0.570556	0.0295172	0.4369	0.757692	0.0023546	0.00287551	0.00555599	0.57531	0.0479172
3060000	0.4137	0.768826	0.00919786	0.010931	0.0119998	0.525441	0.0307603	0.4427	0.767795	0.00609185	0.00859905	0.0106566	0.570942	0.0303994	0.4263	0.764812	0.00359793	0.00319939	0.00459315	0.552286	0.0712699
3065000	0.4261	0.763077	0.00360604	0.00446599	0.00743757	0.556837	0.011894	0.418	0.79259	0.00629723	0.00685076	0.0103238	0.519593	0.0204521	0.4297	0.769328	0.0107215	0.0103334	0.00802256	0.543452	0.102895
3070000	0.4271	0.742887	0.00351206	0.00367956	0.00562655	0.570595	0.0195384	0.4275	0.753056	0.00551091	0.00656405	0.00753023	0.567088	0.127007	0.43	0.764137	0.00679964	0.00647862	0.00765097	0.563032	0.0558213
3075000	0.4279	0.763224	0.00832958	0.0079748	0.00708297	0.552642	0.0372624	0.431	0.770512	0.00203712	0.00553575	0.0102714	0.558853	0.177707	0.4317	0.743661	0.00825083	0.0062163	0.00886946	0.570754	0.0663892
3080000	0.4503	0.763834	0.00411921	0.00456682	0.00616443	0.580357	0.0150724	0.4432	0.74066	0.00272885	0.00336538	0.00482963	0.592589	0.0810864	0.4332	0.746625	0.00426338	0.00611239	0.0082919	0.572156	0.0240025
3085000	0.4291	0.763812	0.00431132	0.00392078	0.0067304	0.555926	0.0430953	0.4323	0.735359	0.00386194	0.00316573	0.00589744	0.587064	0.0296406	0.4326	0.772662	0.00675676	0.00533301	0.0088637	0.552827	0.0221846
3090000	0.4377	0.758621	0.00493189	0.00415846	0.00719331	0.568675	0.0182013	0.4297	0.737351	0.00641483	0.00941807	0.00934553	0.572623	0.0315512	0.4259	0.756737	0.00432113	0.00576237	0.00777934	0.563649	0.0184856
3095000	0.4276	0.7523	0.00551978	0.00771032	0.0111907	0.563729	0.0162064	0.414	0.804712	0.00143914	0.00357847	0.00606927	0.503404	0.0153402	0.4238	0.766274	0.00267559	0.00385831	0.00687964	0.549105	0.0241649
3100000	0.4116	0.764596	0.00366458	0.00327588	0.00495826	0.535265	0.0187759	0.4259	0.776357	0.00220897	0.00285245	0.00469564	0.541735	0.0213414	0.448	0.741584	0.0129064	0.00994606	0.0095442	0.593973	0.022075
3105000	0.4187	0.772011	0.00477742	0.0049411	0.00936622	0.54477	0.0426559	0.4135	0.776462	0.00106815	0.00103595	0.00313871	0.530198	0.042795	0.4323	0.744262	0.00237812	0.0032831	0.00729169	0.583786	0.0342616
3110000	0.4325	0.753649	0.00904243	0.00701696	0.00680521	0.564859	0.0703555	0.4317	0.757731	0.00668049	0.00691406	0.0108482	0.5644	0.0239525	0.4343	0.763788	0.00825499	0.0083335	0.00938797	0.565262	0.0660953
3115000	0.4335	0.735705	0.0029098	0.00343599	0.00479436	0.589091	0.0788778	0.429	0.737762	0.00592557	0.00678559	0.0076048	0.574538	0.0962931	0.4178	0.775331	0.00495583	0.00451415	0.00655974	0.538531	0.0313873
3120000	0.4086	0.772849	0.00922432	0.0083488	0.0111451	0.522793	0.107057	0.4289	0.763549	0.00453618	0.00630405	0.0084436	0.556121	0.0191511	0.4227	0.77241	0.0048288	0.00374018	0.00511007	0.543155	0.014932
3125000	0.4279	0.769273	0.00846891	0.00716758	0.00821956	0.540538	0.0332856	0.4285	0.74798	0.00603809	0.00587505	0.00797106	0.574494	0.0217551	0.4241	0.759423	0.00673401	0.00758357	0.00979482	0.548804	0.0258257
3130000	0.4289	0.78105	0.00419148	0.00354799	0.00633072	0.539785	0.0197162	0.4336	0.754309	0.0108948	0.0108536	0.010546	0.567262	0.0240257	0.4165	0.769402	0.00239078	0.0022819	0.00532675	0.54718	0.0274156
3135000	0.4225	0.74755	0.00661044	0.00530505	0.00610757	0.562126	0.0437052	0.4443	0.734099	0.00851277	0.00864505	0.00870096	0.596339	0.0321276	0.4196	0.763447	0.00507278	0.00527958	0.00729582	0.548458	0.0216759
3140000	0.4291	0.746982	0.00513419	0.00455745	0.00580305	0.578339	0.0148141	0.4251	0.756525	0.0043123	0.00379004	0.00793443	0.560146	0.103292	0.4162	0.73965	0.00386715	0.0053733	0.00569469	0.558894	0.0559403
3145000	0.4208	0.750808	0.00654037	0.00488194	0.00728963	0.562095	0.0241757	0.4186	0.780992	0.00598802	0.0065462	0.0116417	0.534168	0.0473065	0.431	0.768968	0.00743578	0.00727794	0.00823121	0.558971	0.0265926
